Orthogroup	Dalotia_update.aa	Alustrica.aa
OG0007220	Dcor_evm.model.hic_scaffold_6_pilon.1325	Alus_evm.model.scaffold09233.2
OG0007221	Dcor_evm.model.hic_scaffold_7_pilon.796	Alus_evm.model.scaffold15291.3
OG0007222	Dcor_evm.model.hic_scaffold_9_pilon.710	Alus_evm.model.scaffold01277.1
OG0007225	Dcor_evm.model.hic_scaffold_8_pilon.750	Alus_evm.model.scaffold06490.8
OG0007227	Dcor_evm.model.hic_scaffold_2_pilon.519	Alus_evm.model.scaffold13602.1
OG0007228	Dcor_evm.model.hic_scaffold_8_pilon.794	Alus_evm.model.scaffold10203.5
OG0007229	Dcor_evm.model.hic_scaffold_5_pilon.890	Alus_evm.model.scaffold05361.7
OG0007230	Dcor_evm.model.hic_scaffold_1_pilon.564	Alus_evm.model.scaffold08561.2
OG0007231	Dcor_evm.model.hic_scaffold_1_pilon.416	Alus_evm.model.scaffold11240.14
OG0007232	Dcor_evm.model.hic_scaffold_1_pilon.73, Dcor_evm.model.hic_scaffold_4_pilon.1381	Alus_evm.model.scaffold02451.4
OG0007234	Dcor_evm.model.hic_scaffold_47_pilon.28	Alus_evm.model.scaffold12793.3
OG0007235	Dcor_evm.model.hic_scaffold_6_pilon.1511	Alus_evm.model.scaffold01880.3
OG0007236	Dcor_evm.model.hic_scaffold_6_pilon.1433	Alus_evm.model.scaffold08053.2
OG0007237	Dcor_evm.model.hic_scaffold_16_pilon.121, Dcor_evm.model.hic_scaffold_6_pilon.706	Alus_evm.model.scaffold10111.22
OG0007238	Dcor_evm.model.hic_scaffold_15_pilon.97, Dcor_evm.model.hic_scaffold_7_pilon.651	Alus_evm.model.scaffold13132.1
OG0007239	Dcor_evm.model.hic_scaffold_7_pilon.209	Alus_evm.model.scaffold04587.3
OG0007240	Dcor_evm.model.hic_scaffold_6_pilon.1079	Alus_evm.model.scaffold04475.3
OG0007241	Dcor_evm.model.hic_scaffold_4_pilon.509	Alus_evm.model.scaffold15843.2
OG0007242	Dcor_evm.model.hic_scaffold_2_pilon.766	Alus_evm.model.scaffold06058.11
OG0007243	Dcor_evm.model.hic_scaffold_2_pilon.565	Alus_evm.model.scaffold00693.20
OG0007245	Dcor_evm.model.hic_scaffold_3_pilon.1188	Alus_evm.model.scaffold16786.4
OG0007246	Dcor_evm.model.hic_scaffold_9_pilon.1549	Alus_evm.model.scaffold11946.1
OG0007247	Dcor_evm.model.hic_scaffold_9_pilon.1508	Alus_evm.model.scaffold06093.3
OG0007248	Dcor_evm.model.hic_scaffold_9_pilon.1310	Alus_evm.model.scaffold00693.4
OG0007249	Dcor_evm.model.hic_scaffold_10_pilon.379	Alus_evm.model.scaffold05045.6
OG0007250	Dcor_evm.model.hic_scaffold_50_pilon.23	Alus_evm.model.scaffold13455.18
OG0007251	Dcor_evm.model.hic_scaffold_9_pilon.1621	Alus_evm.model.scaffold07229.2
OG0007252	Dcor_evm.model.hic_scaffold_10_pilon.93	Alus_evm.model.scaffold03770.3
OG0007253	Dcor_evm.model.hic_scaffold_5_pilon.278	Alus_evm.model.scaffold08652.6
OG0007254	Dcor_evm.model.hic_scaffold_7_pilon.29	Alus_evm.model.scaffold08021.8
OG0007255	Dcor_evm.model.hic_scaffold_7_pilon.1493	Alus_evm.model.scaffold15440.12
OG0007257	Dcor_evm.model.hic_scaffold_6_pilon.21	Alus_evm.model.scaffold16742.4
OG0007258	Dcor_evm.model.hic_scaffold_6_pilon.577	Alus_evm.model.scaffold06373.1, Alus_evm.model.scaffold07532.1
OG0007259	Dcor_evm.model.hic_scaffold_7_pilon.439	Alus_evm.model.scaffold12988.2
OG0007260	Dcor_evm.model.hic_scaffold_7_pilon.454	Alus_evm.model.scaffold04125.2
OG0007261	Dcor_evm.model.hic_scaffold_6_pilon.18	Alus_evm.model.scaffold02519.5
OG0007262	Dcor_evm.model.hic_scaffold_10_pilon.725	Alus_evm.model.scaffold08754.1
OG0007263	Dcor_evm.model.hic_scaffold_10_pilon.711	Alus_evm.model.scaffold02081.11
OG0007264	Dcor_evm.model.hic_scaffold_10_pilon.99	Alus_evm.model.scaffold07561.7
OG0007266	Dcor_evm.model.hic_scaffold_9_pilon.893	Alus_evm.model.scaffold12792.4
OG0007267	Dcor_evm.model.hic_scaffold_9_pilon.888	Alus_evm.model.scaffold13983.3
OG0007268	Dcor_evm.model.hic_scaffold_4_pilon.1074	Alus_evm.model.scaffold14420.6
OG0007269	Dcor_evm.model.hic_scaffold_4_pilon.1055	Alus_evm.model.scaffold12656.5
OG0007270	Dcor_evm.model.hic_scaffold_4_pilon.652	Alus_evm.model.scaffold13578.10
OG0007271	Dcor_evm.model.hic_scaffold_4_pilon.605	Alus_evm.model.scaffold07046.5
OG0007272	Dcor_evm.model.hic_scaffold_4_pilon.384	Alus_evm.model.scaffold05993.2
OG0007273	Dcor_evm.model.hic_scaffold_8_pilon.125	Alus_evm.model.scaffold16018.7
OG0007274	Dcor_evm.model.hic_scaffold_4_pilon.675	Alus_evm.model.scaffold09658.2
OG0007275	Dcor_evm.model.hic_scaffold_4_pilon.707	Alus_evm.model.scaffold13401.1
OG0007276	Dcor_evm.model.hic_scaffold_5_pilon.44	Alus_evm.model.scaffold10852.11
OG0007277	Dcor_evm.model.hic_scaffold_6_pilon.1082	Alus_evm.model.scaffold01344.1
OG0007278	Dcor_evm.model.hic_scaffold_7_pilon.143	Alus_evm.model.scaffold09462.3
OG0007279	Dcor_evm.model.hic_scaffold_1_pilon.830	Alus_evm.model.scaffold17826.4
OG0007280	Dcor_evm.model.hic_scaffold_1_pilon.834	Alus_evm.model.scaffold14179.15
OG0007281	Dcor_evm.model.hic_scaffold_1_pilon.1120, Dcor_evm.model.hic_scaffold_1_pilon.594	Alus_evm.model.scaffold04941.4
OG0007282	Dcor_evm.model.hic_scaffold_1_pilon.1121	Alus_evm.model.scaffold04941.3
OG0007283	Dcor_evm.model.hic_scaffold_1_pilon.1163	Alus_evm.model.scaffold07716.1
OG0007284	Dcor_evm.model.hic_scaffold_1_pilon.1146	Alus_evm.model.scaffold05683.6
OG0007285	Dcor_evm.model.hic_scaffold_1_pilon.1165	Alus_evm.model.scaffold07716.2
OG0007287	Dcor_evm.model.hic_scaffold_1_pilon.738	Alus_evm.model.scaffold04941.8
OG0007288	Dcor_evm.model.hic_scaffold_1_pilon.379	Alus_evm.model.scaffold02362.2
OG0007290	Dcor_evm.model.hic_scaffold_7_pilon.109	Alus_evm.model.scaffold04466.4
OG0007291	Dcor_evm.model.hic_scaffold_7_pilon.121	Alus_evm.model.scaffold04466.2
OG0007292	Dcor_evm.model.hic_scaffold_7_pilon.1101	Alus_evm.model.scaffold07082.3
OG0007293	Dcor_evm.model.hic_scaffold_7_pilon.431	Alus_evm.model.scaffold18032.7
OG0007294	Dcor_evm.model.hic_scaffold_8_pilon.239	Alus_evm.model.scaffold02805.6
OG0007295	Dcor_evm.model.hic_scaffold_8_pilon.541	Alus_evm.model.scaffold11469.2
OG0007296	Dcor_evm.model.hic_scaffold_8_pilon.262	Alus_evm.model.scaffold16018.2
OG0007297	Dcor_evm.model.hic_scaffold_6_pilon.1554	Alus_evm.model.scaffold02832.2
OG0007298	Dcor_evm.model.hic_scaffold_6_pilon.555	Alus_evm.model.scaffold05144.7
OG0007299	Dcor_evm.model.hic_scaffold_1_pilon.703	Alus_evm.model.scaffold11134.4
OG0007300	Dcor_evm.model.hic_scaffold_5_pilon.543	Alus_evm.model.scaffold04629.18
OG0007301	Dcor_evm.model.hic_scaffold_5_pilon.1103	Alus_evm.model.scaffold04629.20
OG0007302	Dcor_evm.model.hic_scaffold_5_pilon.613	Alus_evm.model.scaffold01008.5
OG0007303	Dcor_evm.model.hic_scaffold_16_pilon.82, Dcor_evm.model.hic_scaffold_6_pilon.750	Alus_evm.model.scaffold08942.1
OG0007305	Dcor_evm.model.hic_scaffold_6_pilon.1033	Alus_evm.model.scaffold02659.2, Alus_evm.model.scaffold07732.17
OG0007306	Dcor_evm.model.hic_scaffold_3_pilon.211, Dcor_evm.model.hic_scaffold_7_pilon.1027	Alus_evm.model.scaffold09889.5
OG0007307	Dcor_evm.model.hic_scaffold_3_pilon.670	Alus_evm.model.scaffold05155.5
OG0007308	Dcor_evm.model.hic_scaffold_3_pilon.672	Alus_evm.model.scaffold07644.8
OG0007310	Dcor_evm.model.hic_scaffold_5_pilon.657	Alus_evm.model.scaffold14274.1
OG0007311	Dcor_evm.model.hic_scaffold_9_pilon.1611	Alus_evm.model.scaffold04132.3
OG0007312	Dcor_evm.model.hic_scaffold_6_pilon.899	Alus_evm.model.scaffold10747.1
OG0007313	Dcor_evm.model.hic_scaffold_6_pilon.538	Alus_evm.model.scaffold13455.6
OG0007314	Dcor_evm.model.hic_scaffold_6_pilon.1077	Alus_evm.model.scaffold06411.1
OG0007315	Dcor_evm.model.hic_scaffold_8_pilon.918	Alus_evm.model.scaffold00290.1
OG0007316	Dcor_evm.model.hic_scaffold_10_pilon.368	Alus_evm.model.scaffold07561.27
OG0007317	Dcor_evm.model.hic_scaffold_10_pilon.372	Alus_evm.model.scaffold07561.19
OG0007318	Dcor_evm.model.hic_scaffold_50_pilon.28	Alus_evm.model.scaffold04383.30
OG0007319	Dcor_evm.model.hic_scaffold_4_pilon.632	Alus_evm.model.scaffold08620.7
OG0007320	Dcor_evm.model.hic_scaffold_44_pilon.13	Alus_evm.model.scaffold08715.3
OG0007321	Dcor_evm.model.hic_scaffold_8_pilon.922	Alus_evm.model.scaffold02916.15
OG0007322	Dcor_evm.model.hic_scaffold_4_pilon.888	Alus_evm.model.scaffold03952.5
OG0007323	Dcor_evm.model.hic_scaffold_6_pilon.571	Alus_evm.model.scaffold15719.1
OG0007324	Dcor_evm.model.hic_scaffold_6_pilon.370	Alus_evm.model.scaffold11404.2
OG0007325	Dcor_evm.model.hic_scaffold_7_pilon.1254	Alus_evm.model.scaffold02818.3
OG0007326	Dcor_evm.model.hic_scaffold_7_pilon.1206	Alus_evm.model.scaffold08545.6
OG0007327	Dcor_evm.model.hic_scaffold_64_pilon.10	Alus_evm.model.scaffold00744.1
OG0007329	Dcor_evm.model.hic_scaffold_6_pilon.893	Alus_evm.model.scaffold06411.2
OG0007330	Dcor_evm.model.hic_scaffold_6_pilon.1600	Alus_evm.model.scaffold08781.12
OG0007331	Dcor_evm.model.hic_scaffold_2_pilon.363	Alus_evm.model.scaffold12498.15
OG0007332	Dcor_evm.model.hic_scaffold_1_pilon.964	Alus_evm.model.scaffold11234.4
OG0007333	Dcor_evm.model.hic_scaffold_7_pilon.600	Alus_evm.model.scaffold16003.9
OG0007334	Dcor_evm.model.hic_scaffold_10_pilon.938	Alus_evm.model.scaffold06144.2
OG0007335	Dcor_evm.model.hic_scaffold_10_pilon.1311	Alus_evm.model.scaffold05822.23
OG0007336	Dcor_evm.model.hic_scaffold_1_pilon.584, Dcor_evm.model.hic_scaffold_6_pilon.296	Alus_evm.model.scaffold04383.29
OG0007337	Dcor_evm.model.hic_scaffold_1_pilon.204	Alus_evm.model.scaffold10852.12
OG0007338	Dcor_evm.model.hic_scaffold_6_pilon.1743	Alus_evm.model.scaffold01784.1
OG0007340	Dcor_evm.model.hic_scaffold_7_pilon.739	Alus_evm.model.scaffold06249.5
OG0007341	Dcor_evm.model.hic_scaffold_3_pilon.1460	Alus_evm.model.scaffold11391.1
OG0007342	Dcor_evm.model.hic_scaffold_4_pilon.539	Alus_evm.model.scaffold05037.3
OG0007344	Dcor_evm.model.hic_scaffold_7_pilon.165	Alus_evm.model.scaffold01609.3
OG0007345	Dcor_evm.model.hic_scaffold_7_pilon.415	Alus_evm.model.scaffold10834.6
OG0007346	Dcor_evm.model.hic_scaffold_9_pilon.28	Alus_evm.model.scaffold13387.6
OG0007347	Dcor_evm.model.hic_scaffold_10_pilon.1156	Alus_evm.model.scaffold05079.8
OG0007348	Dcor_evm.model.hic_scaffold_5_pilon.1428	Alus_evm.model.scaffold13833.1
OG0007349	Dcor_evm.model.hic_scaffold_41_pilon.1	Alus_evm.model.scaffold17912.2
OG0007350	Dcor_evm.model.hic_scaffold_3_pilon.154	Alus_evm.model.scaffold09889.2
OG0007351	Dcor_evm.model.hic_scaffold_9_pilon.1255	Alus_evm.model.scaffold03400.11
OG0007352	Dcor_evm.model.hic_scaffold_9_pilon.8	Alus_evm.model.scaffold08073.7
OG0007353	Dcor_evm.model.hic_scaffold_6_pilon.360	Alus_evm.model.scaffold11550.6
OG0007354	Dcor_evm.model.hic_scaffold_9_pilon.1829	Alus_evm.model.scaffold15516.3
OG0007355	Dcor_evm.model.hic_scaffold_1_pilon.36	Alus_evm.model.scaffold16696.13
OG0007356	Dcor_evm.model.hic_scaffold_1_pilon.489	Alus_evm.model.scaffold11134.11
OG0007357	Dcor_evm.model.hic_scaffold_10_pilon.79	Alus_evm.model.scaffold06029.1
OG0007358	Dcor_evm.model.hic_scaffold_5_pilon.997	Alus_evm.model.scaffold16575.7
OG0007359	Dcor_evm.model.hic_scaffold_5_pilon.743	Alus_evm.model.scaffold12765.5
OG0007360	Dcor_evm.model.hic_scaffold_5_pilon.1049	Alus_evm.model.scaffold12765.2
OG0007362	Dcor_evm.model.hic_scaffold_5_pilon.1390	Alus_evm.model.scaffold06144.7, Alus_evm.model.scaffold06144.8
OG0007363	Dcor_evm.model.hic_scaffold_3_pilon.320	Alus_evm.model.scaffold06942.2
OG0007364	Dcor_evm.model.hic_scaffold_4_pilon.670	Alus_evm.model.scaffold03692.6
OG0007367	Dcor_evm.model.hic_scaffold_9_pilon.792	Alus_evm.model.scaffold03743.1
OG0007368	Dcor_evm.model.hic_scaffold_5_pilon.872	Alus_evm.model.scaffold08480.3
OG0007369	Dcor_evm.model.hic_scaffold_5_pilon.875	Alus_evm.model.scaffold03265.3
OG0007370	Dcor_evm.model.hic_scaffold_9_pilon.1367	Alus_evm.model.scaffold11517.4, Alus_evm.model.scaffold13741.6
OG0007372	Dcor_evm.model.hic_scaffold_14_pilon.52, Dcor_evm.model.hic_scaffold_9_pilon.422	Alus_evm.model.scaffold08275.13
OG0007373	Dcor_evm.model.hic_scaffold_9_pilon.1241	Alus_evm.model.scaffold03683.4
OG0007374	Dcor_evm.model.hic_scaffold_8_pilon.490	Alus_evm.model.scaffold08235.3
OG0007375	Dcor_evm.model.hic_scaffold_8_pilon.520	Alus_evm.model.scaffold12238.4
OG0007376	Dcor_evm.model.hic_scaffold_3_pilon.885, Dcor_evm.model.hic_scaffold_6_pilon.642	Alus_evm.model.scaffold08259.1
OG0007377	Dcor_evm.model.hic_scaffold_1_pilon.193	Alus_evm.model.scaffold14822.2
OG0007378	Dcor_evm.model.hic_scaffold_5_pilon.1092	Alus_evm.model.scaffold18059.7
OG0007379	Dcor_evm.model.hic_scaffold_1_pilon.493	Alus_evm.model.scaffold11134.23
OG0007380	Dcor_evm.model.hic_scaffold_6_pilon.301	Alus_evm.model.scaffold07335.4
OG0007381	Dcor_evm.model.hic_scaffold_10_pilon.436	Alus_evm.model.scaffold17428.7
OG0007382	Dcor_evm.model.hic_scaffold_10_pilon.434	Alus_evm.model.scaffold17428.9
OG0007383	Dcor_evm.model.hic_scaffold_8_pilon.701	Alus_evm.model.scaffold02587.2
OG0007384	Dcor_evm.model.hic_scaffold_8_pilon.190	Alus_evm.model.scaffold15030.8
OG0007385	Dcor_evm.model.hic_scaffold_10_pilon.595	Alus_evm.model.scaffold01778.1
OG0007386	Dcor_evm.model.hic_scaffold_3_pilon.951	Alus_evm.model.scaffold02022.1
OG0007387	Dcor_evm.model.hic_scaffold_3_pilon.729	Alus_evm.model.scaffold08115.11
OG0007388	Dcor_evm.model.hic_scaffold_6_pilon.325	Alus_evm.model.scaffold01939.1
OG0007389	Dcor_evm.model.hic_scaffold_6_pilon.1345	Alus_evm.model.scaffold05770.1
OG0007390	Dcor_evm.model.hic_scaffold_7_pilon.951	Alus_evm.model.scaffold04406.6
OG0007391	Dcor_evm.model.hic_scaffold_9_pilon.294	Alus_evm.model.scaffold13657.5
OG0007392	Dcor_evm.model.hic_scaffold_5_pilon.707	Alus_evm.model.scaffold12399.7
OG0007393	Dcor_evm.model.hic_scaffold_5_pilon.705	Alus_evm.model.scaffold12399.8
OG0007394	Dcor_evm.model.hic_scaffold_7_pilon.213	Alus_evm.model.scaffold00561.4
OG0007395	Dcor_evm.model.hic_scaffold_7_pilon.248	Alus_evm.model.scaffold00146.1
OG0007396	Dcor_evm.model.hic_scaffold_41_pilon.12	Alus_evm.model.scaffold01821.2
OG0007397	Dcor_evm.model.hic_scaffold_7_pilon.1445	Alus_evm.model.scaffold04522.6
OG0007398	Dcor_evm.model.hic_scaffold_9_pilon.1430	Alus_evm.model.scaffold00948.7
OG0007401	Dcor_evm.model.hic_scaffold_2_pilon.664	Alus_evm.model.scaffold11761.1
OG0007402	Dcor_evm.model.hic_scaffold_9_pilon.166	Alus_evm.model.scaffold02348.4
OG0007403	Dcor_evm.model.hic_scaffold_5_pilon.1041	Alus_evm.model.scaffold07472.2
OG0007404	Dcor_evm.model.hic_scaffold_6_pilon.1151	Alus_evm.model.scaffold11474.2
OG0007405	Dcor_evm.model.hic_scaffold_4_pilon.646	Alus_evm.model.scaffold11027.4
OG0007406	Dcor_evm.model.hic_scaffold_3_pilon.98	Alus_evm.model.scaffold06286.3
OG0007407	Dcor_evm.model.hic_scaffold_2_pilon.780	Alus_evm.model.scaffold06058.6
OG0007409	Dcor_evm.model.hic_scaffold_2_pilon.603	Alus_evm.model.scaffold12666.17
OG0007410	Dcor_evm.model.hic_scaffold_2_pilon.600	Alus_evm.model.scaffold12666.11
OG0007411	Dcor_evm.model.hic_scaffold_6_pilon.1361	Alus_evm.model.scaffold14305.3
OG0007412	Dcor_evm.model.hic_scaffold_1_pilon.158	Alus_evm.model.scaffold16048.2
OG0007413	Dcor_evm.model.hic_scaffold_3_pilon.734	Alus_evm.model.scaffold12268.3
OG0007415	Dcor_evm.model.hic_scaffold_7_pilon.1532	Alus_evm.model.scaffold00170.4
OG0007416	Dcor_evm.model.hic_scaffold_6_pilon.1546	Alus_evm.model.scaffold17749.12
OG0007417	Dcor_evm.model.hic_scaffold_2_pilon.406	Alus_evm.model.scaffold07101.1
OG0007418	Dcor_evm.model.hic_scaffold_6_pilon.1270	Alus_evm.model.scaffold01282.6
OG0007419	Dcor_evm.model.hic_scaffold_9_pilon.1354	Alus_evm.model.scaffold15099.1
OG0007420	Dcor_evm.model.hic_scaffold_5_pilon.780	Alus_evm.model.scaffold01010.8
OG0007421	Dcor_evm.model.hic_scaffold_5_pilon.867, Dcor_evm.model.hic_scaffold_5_pilon.866	Alus_evm.model.scaffold11557.1
OG0007423	Dcor_evm.model.hic_scaffold_5_pilon.730	Alus_evm.model.scaffold00545.5
OG0007424	Dcor_evm.model.hic_scaffold_1_pilon.463	Alus_evm.model.scaffold08862.6
OG0007425	Dcor_evm.model.hic_scaffold_1_pilon.461	Alus_evm.model.scaffold08862.4
OG0007426	Dcor_evm.model.hic_scaffold_6_pilon.969	Alus_evm.model.scaffold00763.2
OG0007427	Dcor_evm.model.hic_scaffold_6_pilon.968	Alus_evm.model.scaffold00763.3
OG0007428	Dcor_evm.model.hic_scaffold_3_pilon.740	Alus_evm.model.scaffold01026.5
OG0007429	Dcor_evm.model.hic_scaffold_3_pilon.383	Alus_evm.model.scaffold03594.1
OG0007430	Dcor_evm.model.hic_scaffold_9_pilon.1891	Alus_evm.model.scaffold08047.2
OG0007431	Dcor_evm.model.hic_scaffold_7_pilon.484	Alus_evm.model.scaffold04962.1
OG0007432	Dcor_evm.model.hic_scaffold_10_pilon.322	Alus_evm.model.scaffold08580.4
OG0007433	Dcor_evm.model.hic_scaffold_10_pilon.411	Alus_evm.model.scaffold08874.3
OG0007434	Dcor_evm.model.hic_scaffold_10_pilon.1420	Alus_evm.model.scaffold06798.3
OG0007435	Dcor_evm.model.hic_scaffold_10_pilon.1421	Alus_evm.model.scaffold00657.1
OG0007436	Dcor_evm.model.hic_scaffold_10_pilon.1246	Alus_evm.model.scaffold03281.6
OG0007437	Dcor_evm.model.hic_scaffold_7_pilon.305	Alus_evm.model.scaffold02615.4
OG0007438	Dcor_evm.model.hic_scaffold_9_pilon.706	Alus_evm.model.scaffold03683.6
OG0007439	Dcor_evm.model.hic_scaffold_3_pilon.808	Alus_evm.model.scaffold08527.20
OG0007440	Dcor_evm.model.hic_scaffold_3_pilon.807	Alus_evm.model.scaffold08527.19
OG0007441	Dcor_evm.model.hic_scaffold_1_pilon.800	Alus_evm.model.scaffold16048.1
OG0007442	Dcor_evm.model.hic_scaffold_3_pilon.1486	Alus_evm.model.scaffold03748.2
OG0007443	Dcor_evm.model.hic_scaffold_9_pilon.832	Alus_evm.model.scaffold04027.7
OG0007444	Dcor_evm.model.hic_scaffold_6_pilon.97	Alus_evm.model.scaffold10498.3
OG0007445	Dcor_evm.model.hic_scaffold_10_pilon.984	Alus_evm.model.scaffold15283.2
OG0007446	Dcor_evm.model.hic_scaffold_2_pilon.275	Alus_evm.model.scaffold03591.6
OG0007447	Dcor_evm.model.hic_scaffold_2_pilon.273	Alus_evm.model.scaffold03591.4
OG0007448	Dcor_evm.model.hic_scaffold_2_pilon.527	Alus_evm.model.scaffold03591.11
OG0007449	Dcor_evm.model.hic_scaffold_10_pilon.408	Alus_evm.model.scaffold00076.1
OG0007450	Dcor_evm.model.hic_scaffold_13_pilon.46, Dcor_evm.model.hic_scaffold_9_pilon.618	Alus_evm.model.scaffold07956.1
OG0007451	Dcor_evm.model.hic_scaffold_3_pilon.133	Alus_evm.model.scaffold01187.6
OG0007452	Dcor_evm.model.hic_scaffold_3_pilon.1163	Alus_evm.model.scaffold12812.11
OG0007453	Dcor_evm.model.hic_scaffold_2_pilon.643	Alus_evm.model.scaffold17710.1
OG0007454	Dcor_evm.model.hic_scaffold_3_pilon.547	Alus_evm.model.scaffold01940.1
OG0007455	Dcor_evm.model.hic_scaffold_9_pilon.962	Alus_evm.model.scaffold13762.5
OG0007456	Dcor_evm.model.hic_scaffold_9_pilon.953	Alus_evm.model.scaffold09941.3
OG0007457	Dcor_evm.model.hic_scaffold_10_pilon.348	Alus_evm.model.scaffold01173.6
OG0007458	Dcor_evm.model.hic_scaffold_11_pilon.51, Dcor_evm.model.hic_scaffold_4_pilon.824	Alus_evm.model.scaffold15171.2
OG0007460	Dcor_evm.model.hic_scaffold_3_pilon.189	Alus_evm.model.scaffold03560.6
OG0007462	Dcor_evm.model.hic_scaffold_6_pilon.252	Alus_evm.model.scaffold09728.1
OG0007463	Dcor_evm.model.hic_scaffold_10_pilon.240	Alus_evm.model.scaffold11929.8
OG0007469	Dcor_evm.model.hic_scaffold_3_pilon.1280, Dcor_evm.model.hic_scaffold_9_pilon.1197	Alus_evm.model.scaffold16964.1
OG0007471	Dcor_evm.model.hic_scaffold_9_pilon.933	Alus_evm.model.scaffold13829.4
OG0007472	Dcor_evm.model.hic_scaffold_7_pilon.605	Alus_evm.model.scaffold12026.6
OG0007475	Dcor_evm.model.hic_scaffold_4_pilon.929	Alus_evm.model.scaffold05772.4
OG0007476	Dcor_evm.model.hic_scaffold_9_pilon.1070	Alus_evm.model.scaffold07251.2
OG0007480	Dcor_evm.model.hic_scaffold_1_pilon.138, Dcor_evm.model.hic_scaffold_42_pilon.15	Alus_evm.model.scaffold04393.10
OG0007483	Dcor_evm.model.hic_scaffold_7_pilon.1015, Dcor_evm.model.hic_scaffold_3_pilon.221, Dcor_evm.model.hic_scaffold_7_pilon.1016	Alus_evm.model.scaffold02426.2
OG0007484	Dcor_evm.model.hic_scaffold_3_pilon.666, Dcor_evm.model.hic_scaffold_3_pilon.665	Alus_evm.model.scaffold08203.3
OG0007487	Dcor_evm.model.hic_scaffold_3_pilon.961	Alus_evm.model.scaffold07854.9
OG0007500	Dcor_evm.model.hic_scaffold_6_pilon.228	Alus_evm.model.scaffold01819.4
OG0007502	Dcor_evm.model.hic_scaffold_1_pilon.1167	Alus_evm.model.scaffold02027.14
OG0007503	Dcor_evm.model.hic_scaffold_7_pilon.1221	Alus_evm.model.scaffold01063.3
OG0007505	Dcor_evm.model.hic_scaffold_1_pilon.467	Alus_evm.model.scaffold14716.4
OG0007506	Dcor_evm.model.hic_scaffold_1_pilon.471	Alus_evm.model.scaffold14716.9
OG0007507	Dcor_evm.model.hic_scaffold_9_pilon.684	Alus_evm.model.scaffold06299.1
OG0007508	Dcor_evm.model.hic_scaffold_8_pilon.393	Alus_evm.model.scaffold17347.1
OG0007510	Dcor_evm.model.hic_scaffold_9_pilon.1817	Alus_evm.model.scaffold15516.9
OG0007511	Dcor_evm.model.hic_scaffold_64_pilon.45	Alus_evm.model.scaffold03342.13
OG0007512	Dcor_evm.model.hic_scaffold_64_pilon.42	Alus_evm.model.scaffold03342.10
OG0007513	Dcor_evm.model.hic_scaffold_5_pilon.371, Dcor_evm.model.hic_scaffold_8_pilon.167	Alus_evm.model.scaffold10203.9
OG0007514	Dcor_evm.model.hic_scaffold_1_pilon.613	Alus_evm.model.scaffold05862.9
OG0007515	Dcor_evm.model.hic_scaffold_7_pilon.1467	Alus_evm.model.scaffold14279.2
OG0007516	Dcor_evm.model.hic_scaffold_5_pilon.668	Alus_evm.model.scaffold18122.5
OG0007517	Dcor_evm.model.hic_scaffold_1_pilon.348	Alus_evm.model.scaffold04383.27
OG0007518	Dcor_evm.model.hic_scaffold_6_pilon.914	Alus_evm.model.scaffold01801.1
OG0007519	Dcor_evm.model.hic_scaffold_6_pilon.1761	Alus_evm.model.scaffold02325.3
OG0007520	Dcor_evm.model.hic_scaffold_3_pilon.634	Alus_evm.model.scaffold14806.20
OG0007521	Dcor_evm.model.hic_scaffold_5_pilon.592	Alus_evm.model.scaffold18321.10
OG0007522	Dcor_evm.model.hic_scaffold_5_pilon.1420	Alus_evm.model.scaffold15122.3
OG0007523	Dcor_evm.model.hic_scaffold_5_pilon.903	Alus_evm.model.scaffold15721.1
OG0007524	Dcor_evm.model.hic_scaffold_5_pilon.803	Alus_evm.model.scaffold11209.1
OG0007525	Dcor_evm.model.hic_scaffold_5_pilon.906	Alus_evm.model.scaffold15721.4
OG0007526	Dcor_evm.model.hic_scaffold_25_pilon.5	Alus_evm.model.scaffold07493.5
OG0007528	Dcor_evm.model.hic_scaffold_8_pilon.31	Alus_evm.model.scaffold13825.6
OG0007529	Dcor_evm.model.hic_scaffold_6_pilon.1440	Alus_evm.model.scaffold07044.1
OG0007530	Dcor_evm.model.hic_scaffold_5_pilon.329	Alus_evm.model.scaffold02109.2
OG0007531	Dcor_evm.model.hic_scaffold_4_pilon.1145	Alus_evm.model.scaffold12007.2
OG0007532	Dcor_evm.model.hic_scaffold_9_pilon.937	Alus_evm.model.scaffold00262.2
OG0007533	Dcor_evm.model.hic_scaffold_9_pilon.673	Alus_evm.model.scaffold11276.1
OG0007536	Dcor_evm.model.hic_scaffold_3_pilon.540	Alus_evm.model.scaffold12649.4
OG0007537	Dcor_evm.model.hic_scaffold_5_pilon.754	Alus_evm.model.scaffold15632.2
OG0007538	Dcor_evm.model.hic_scaffold_5_pilon.1107	Alus_evm.model.scaffold14138.9
OG0007539	Dcor_evm.model.hic_scaffold_5_pilon.952	Alus_evm.model.scaffold05187.5
OG0007541	Dcor_evm.model.hic_scaffold_16_pilon.153, Dcor_evm.model.hic_scaffold_6_pilon.675	Alus_evm.model.scaffold04227.2
OG0007543	Dcor_evm.model.hic_scaffold_8_pilon.255	Alus_evm.model.scaffold09415.5
OG0007544	Dcor_evm.model.hic_scaffold_3_pilon.806	Alus_evm.model.scaffold07145.1
