Geneid	Length	MA	FA	brain	larvae	pupae	MW	FW	control_1_rep1	control_1_rep2	control_2_rep1	control_2_rep2	control_3_rep1	control_3_rep2	gland_1_rep1	gland_1_rep2	gland_2_rep1	gland_2_rep2	gland_3_rep1	gland_3_rep2
Dcor_evm.model.hic_scaffold_9_pilon.876	849	177	457	4779	1602	5556	3363	3823	295	358	183	233	264	286	709	675	598	510	615	259
Dcor_evm.model.hic_scaffold_9_pilon.877	987	0	0	82	240	352	286	325	7	14	1	3	6	6	8	8	2	1	6	11
Dcor_evm.model.hic_scaffold_9_pilon.878	1278	56	0	186	127	4906	4100	11	52	47	14	12	44	159	128	106	138	110	121	6
Dcor_evm.model.hic_scaffold_9_pilon.879	585	300	354	32114	33186	2809	21709	10320	7566	7007	7108	7855	6807	6592	6044	5852	5560	4547	5960	6442
Dcor_evm.model.hic_scaffold_9_pilon.880	2547	973	556	6391	2083	3148	3541	5543	293	311	228	289	272	264	362	316	342	298	370	177
Dcor_evm.model.hic_scaffold_9_pilon.881	3771	26	26	138	2149	17889	441	1475	306	279	159	238	259	244	412	398	393	312	425	183
Dcor_evm.model.hic_scaffold_9_pilon.882	1401	62	354	2810	1017	2085	2255	4779	83	80	77	63	61	67	50	70	54	53	77	59
Dcor_evm.model.hic_scaffold_9_pilon.883	1569	24	131	611	159	813	384	90	1	6	2	1	5	4	4	5	3	5	5	1
Dcor_evm.model.hic_scaffold_9_pilon.884	1290	0	0	67	124	47	66	164	21	26	10	12	28	17	10	13	15	16	7	4
Dcor_evm.model.hic_scaffold_9_pilon.885	2070	0	52	58	4	14	10	8	1	1	3	2	0	0	25	34	18	15	18	16
Dcor_evm.model.hic_scaffold_9_pilon.886	1392	106	49	67	72	307	105	85	17	24	10	19	19	19	45	39	41	21	31	20
Dcor_evm.model.hic_scaffold_9_pilon.887	807	45	43	12	43	274	221	51	40	37	15	10	38	71	75	71	67	51	57	14
Dcor_evm.model.hic_scaffold_9_pilon.888	1263	84	142	4261	1401	2110	1443	1532	150	171	97	104	132	117	397	354	317	287	349	129
Dcor_evm.model.hic_scaffold_9_pilon.889	1062	210	326	3394	6873	18878	9210	11552	763	774	668	805	688	810	1152	1113	1122	1021	1091	652
Dcor_evm.model.hic_scaffold_9_pilon.890	2070	178	249	6029	1594	5905	2586	2465	155	163	115	125	162	124	253	282	220	211	280	116
Dcor_evm.model.hic_scaffold_9_pilon.891	1062	27	0	404	1252	4439	544	2697	142	141	109	151	127	134	143	169	135	119	156	119
Dcor_evm.model.hic_scaffold_9_pilon.892	540	86	44	236	679	2173	277	1659	111	101	117	141	87	108	178	143	127	123	129	117
Dcor_evm.model.hic_scaffold_9_pilon.893	864	293	125	604	2670	8914	4383	2978	670	645	547	571	626	550	740	693	604	566	650	323
Dcor_evm.model.hic_scaffold_9_pilon.894	1236	218	898	7092	803	2794	2204	1803	159	145	118	120	126	109	166	171	156	117	158	115
Dcor_evm.model.hic_scaffold_9_pilon.895	4248	248	153	4586	4054	5769	1113	5304	634	584	287	475	479	469	690	673	671	632	609	294
Dcor_evm.model.hic_scaffold_9_pilon.896	468	92	203	3261	276	482	658	574	53	59	37	50	44	31	55	55	56	48	59	25
Dcor_evm.model.hic_scaffold_9_pilon.897	825	218	515	4554	405	1283	1196	1409	98	103	95	117	98	77	141	144	133	87	145	94
Dcor_evm.model.hic_scaffold_9_pilon.898	1557	0	0	64	5733	26	5	9	0	0	4	1	2	0	2	6	1	2	2	0
Dcor_evm.model.hic_scaffold_9_pilon.899	1551	64	10	622	11127	170	5886	3008	29	33	29	26	27	21	17	19	12	8	17	20
Dcor_evm.model.hic_scaffold_9_pilon.900	1713	614	936	2220	77	74	583	695	98	75	54	69	91	64	112	135	91	81	111	33
Dcor_evm.model.hic_scaffold_9_pilon.901	516	1253	979	4240	205	692	531	683	25	21	37	38	33	26	32	32	44	21	21	26
Dcor_evm.model.hic_scaffold_9_pilon.902	1680	22	13	449	566	939	180	539	73	51	31	38	44	40	42	38	43	32	39	8
Dcor_evm.model.hic_scaffold_9_pilon.903	1749	124	282	5248	1310	2777	3626	3096	112	107	105	87	107	98	120	135	143	97	127	101
Dcor_evm.model.hic_scaffold_9_pilon.904	3555	3959	3196	2134	2959	3004	8393	7510	1545	1498	1107	1350	1339	1286	1511	1447	1404	1222	1374	656
Dcor_evm.model.hic_scaffold_9_pilon.905	774	64	170	1221	488	981	1768	326	47	34	24	44	31	25	44	45	44	38	43	17
Dcor_evm.model.hic_scaffold_9_pilon.906	1344	3810	2588	4499	82181	105410	7896	116550	14572	13522	10094	11653	12085	14104	16659	15546	16435	14978	15219	11810
Dcor_evm.model.hic_scaffold_9_pilon.907	3123	163	172	3639	1353	3733	3329	2116	79	90	54	52	78	47	133	130	95	99	136	51
Dcor_evm.model.hic_scaffold_9_pilon.908	603	0	28	72	49	1037	865	12	19	22	1	1	14	30	27	41	33	48	34	5
Dcor_evm.model.hic_scaffold_9_pilon.909	2373	105	54	1172	1691	6138	2949	1396	130	128	104	104	102	80	115	144	130	112	145	68
Dcor_evm.model.hic_scaffold_9_pilon.910	987	82	41	185	880	2179	438	1951	408	405	86	86	297	586	704	704	527	458	575	58
Dcor_evm.model.hic_scaffold_9_pilon.911	291	270	26	2710	3493	2681	3296	5642	1831	1644	1121	1566	1456	1459	1378	1375	1613	1344	1428	651
Dcor_evm.model.hic_scaffold_9_pilon.912	1398	1051	750	9258	16524	27275	13811	40139	9721	9532	6541	8122	8157	7535	7449	7191	8086	7228	7161	3566
Dcor_evm.model.hic_scaffold_9_pilon.913	1293	101	24	94	4594	167	6231	5062	20	18	9	3	21	22	60	82	19	4	47	19
Dcor_evm.model.hic_scaffold_9_pilon.914	1620	5350	10618	17583	11199	11486	22732	11495	1345	1488	979	1278	1343	984	1513	1514	1477	1218	1536	1082
Dcor_evm.model.hic_scaffold_9_pilon.915	471	80	0	0	12	1214	1618	0	31	54	2	4	29	51	71	72	46	37	63	0
Dcor_evm.model.hic_scaffold_9_pilon.916	2238	32	8	364	610	383	405	296	100	107	115	140	96	78	79	63	104	81	75	35
Dcor_evm.model.hic_scaffold_9_pilon.917	2112	266	173	540	2379	3055	852	8106	3751	3608	1660	2399	2793	2412	4743	4392	4624	4238	4173	2012
Dcor_evm.model.hic_scaffold_9_pilon.918	744	42	334	2518	540	1933	1071	1228	51	66	62	60	55	43	58	68	68	59	53	63
Dcor_evm.model.hic_scaffold_9_pilon.919	1410	465	119	1993	6022	13439	4028	5558	912	868	589	659	763	834	1064	1088	1016	901	1008	478
Dcor_evm.model.hic_scaffold_9_pilon.920	690	91	168	2482	275	977	489	151	5	12	8	10	5	8	12	8	6	14	14	8
Dcor_evm.model.hic_scaffold_9_pilon.921	2478	250	89	389	1729	7754	594	1477	308	307	161	199	247	279	645	620	506	474	584	263
Dcor_evm.model.hic_scaffold_9_pilon.922	1827	524	1242	1924	865	7746	723	1200	59	70	62	40	56	44	85	77	78	63	77	59
Dcor_evm.model.hic_scaffold_9_pilon.923	3192	22	4	246	97	3874	25	142	68	60	11	5	43	46	61	67	19	17	46	28
Dcor_evm.model.hic_scaffold_9_pilon.924	1518	772	1012	3931	968	1806	1814	2705	70	64	65	61	72	65	128	127	107	104	145	55
Dcor_evm.model.hic_scaffold_9_pilon.925	1170	20141	49277	6978	1270	10	181	1727	18	13	2	0	9	11	29	17	7	3	19	13
Dcor_evm.model.hic_scaffold_9_pilon.926	441	3351	6271	28792	7558	11533	2778	739	416	442	428	419	411	323	863	903	721	600	826	713
Dcor_evm.model.hic_scaffold_9_pilon.927	1737	2	9	548	626	694	183	808	235	210	124	119	173	167	146	130	129	105	117	52
Dcor_evm.model.hic_scaffold_9_pilon.928	357	6	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.929	585	0	0	8	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.930	375	24	46	19	4182	32	5	14	22	22	25	20	27	28	10	9	24	10	17	19
Dcor_evm.model.hic_scaffold_9_pilon.931	5454	490	283	1691	2285	3300	886	7322	847	768	539	710	652	734	1046	998	960	836	963	595
Dcor_evm.model.hic_scaffold_9_pilon.932	819	134	822	3692	611	3103	1345	1374	71	83	89	73	82	60	114	121	67	76	121	88
Dcor_evm.model.hic_scaffold_9_pilon.933	501	58	72	790	1114	1906	1948	1349	123	147	118	160	147	116	173	197	181	141	200	129
Dcor_evm.model.hic_scaffold_9_pilon.934	1239	92	0	20	12	904	453	0	2	10	0	0	3	7	9	22	5	2	13	0
Dcor_evm.model.hic_scaffold_9_pilon.935	1167	406	344	4226	2055	8189	4907	2329	135	162	111	148	160	150	165	170	158	129	163	120
Dcor_evm.model.hic_scaffold_9_pilon.936	801	0	0	13	235	589	366	500	46	29	38	56	32	71	30	14	40	36	31	13
Dcor_evm.model.hic_scaffold_9_pilon.937	429	2228	3209	16907	1183	4422	1786	2004	133	112	134	101	122	98	95	97	90	92	99	82
Dcor_evm.model.hic_scaffold_9_pilon.938	3114	434	286	12528	2160	9936	3320	3253	189	179	131	153	174	133	437	384	263	269	381	146
Dcor_evm.model.hic_scaffold_9_pilon.939	978	70	146	999	2582	3920	3233	3499	611	625	536	692	521	542	551	500	553	422	517	355
Dcor_evm.model.hic_scaffold_9_pilon.940	4032	249	197	2657	1657	6203	3142	2148	152	167	120	123	147	127	184	187	178	155	220	90
Dcor_evm.model.hic_scaffold_9_pilon.941	5457	145	247	2904	766	6864	1488	1769	73	64	62	72	57	68	115	115	99	84	107	77
Dcor_evm.model.hic_scaffold_9_pilon.942	525	1048	2357	7967	1166	4655	2101	6164	92	112	96	123	110	107	140	139	91	83	121	46
Dcor_evm.model.hic_scaffold_9_pilon.943	2076	370	358	2071	5756	24490	8845	8274	971	865	535	791	807	805	919	849	857	774	827	374
Dcor_evm.model.hic_scaffold_9_pilon.944	1128	308	1010	7032	638	1456	995	1379	84	85	73	56	63	64	126	114	79	79	113	50
Dcor_evm.model.hic_scaffold_9_pilon.945	612	0	8	289	91	116	35	108	7	6	5	7	11	11	2	4	5	4	3	5
Dcor_evm.model.hic_scaffold_9_pilon.946	294	377	247	2886	241	560	492	515	22	13	31	22	13	22	20	14	20	13	27	16
Dcor_evm.model.hic_scaffold_9_pilon.947	1530	1152	706	1247	17871	12563	25968	21263	2008	1950	1559	1675	1720	1818	2977	2951	3196	2764	3155	2040
Dcor_evm.model.hic_scaffold_9_pilon.948	408	0	5	223	106	751	350	398	15	23	5	9	17	9	28	20	17	11	17	4
Dcor_evm.model.hic_scaffold_9_pilon.949	1929	1406	1154	16948	43826	31854	54084	46028	4827	4718	4169	4368	4346	4763	5646	5563	5618	4747	5750	5027
Dcor_evm.model.hic_scaffold_9_pilon.950	915	0	0	2	71	74	39	14	2	0	1	2	5	0	1	1	0	0	1	0
Dcor_evm.model.hic_scaffold_9_pilon.951	1008	244	632	4704	1708	3931	3640	2892	288	346	258	322	274	203	389	385	333	263	368	163
Dcor_evm.model.hic_scaffold_9_pilon.952	1662	562	480	1202	13148	27737	12107	89563	23838	23215	20424	22424	21242	19449	11709	11081	15592	13670	12614	8707
Dcor_evm.model.hic_scaffold_9_pilon.953	423	11813	43100	46894	19846	16153	31167	74004	9221	8511	10914	9744	8450	9450	9093	8551	9260	8011	8556	10403
Dcor_evm.model.hic_scaffold_9_pilon.954	594	0	0	6	24	1750	1848	2	28	30	0	1	25	40	56	42	49	41	54	0
Dcor_evm.model.hic_scaffold_9_pilon.955	795	583	2230	5910	1061	3233	3839	3327	381	422	233	320	357	289	535	551	538	401	566	274
Dcor_evm.model.hic_scaffold_9_pilon.956	714	0	0	14	4	14	1	9	0	0	1	0	2	2	0	1	1	0	2	0
Dcor_evm.model.hic_scaffold_9_pilon.957	1242	615	159	1113	11475	40118	2048	2399	1395	1306	791	1095	1111	1307	1503	1414	1340	1236	1459	678
Dcor_evm.model.hic_scaffold_9_pilon.958	948	77	618	3581	493	2424	984	1522	43	41	34	48	38	50	67	65	38	53	62	26
Dcor_evm.model.hic_scaffold_9_pilon.959	351	165	417	1312	272	467	719	790	47	72	63	63	59	44	68	66	72	52	62	54
Dcor_evm.model.hic_scaffold_9_pilon.960	2553	601	831	2324	6704	13191	11447	9350	1092	1109	735	893	1014	875	1215	1224	1119	1035	1197	477
Dcor_evm.model.hic_scaffold_9_pilon.961	270	64	46	632	311	20	9335	3898	1997	1935	3687	4131	2487	3825	1006	992	1865	1753	1340	2053
Dcor_evm.model.hic_scaffold_9_pilon.962	1584	66	0	2	47	3232	2633	12	172	170	3	3	139	242	291	271	245	200	293	4
Dcor_evm.model.hic_scaffold_9_pilon.963	639	860	705	2692	390	1063	1015	1093	113	157	90	115	100	105	187	185	173	119	173	79
Dcor_evm.model.hic_scaffold_9_pilon.964	402	1145	1177	3254	400	994	869	1072	35	58	61	43	65	31	81	63	49	46	83	42
Dcor_evm.model.hic_scaffold_9_pilon.965	1272	114	376	3049	478	2172	642	928	43	50	44	43	48	39	43	46	22	29	53	16
Dcor_evm.model.hic_scaffold_9_pilon.966	5133	94	140	1135	11170	12940	11950	10458	1009	963	1245	1548	1019	1195	1142	1049	1822	1524	1403	720
Dcor_evm.model.hic_scaffold_9_pilon.967	939	0	2	0	20	42	8	508	0	1	0	2	0	1	0	1	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.968	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.969	861	209	712	5378	1292	1994	2174	2886	363	347	278	295	308	351	355	349	311	298	328	161
Dcor_evm.model.hic_scaffold_9_pilon.970	1095	0	0	0	6	82	7	4	1	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.971	405	0	0	2	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.972	3801	836	303	884	3704	7556	303	2360	1282	1198	829	1065	1121	1131	1876	1784	1590	1439	1724	834
Dcor_evm.model.hic_scaffold_9_pilon.973	1494	4	0	4	424	22	639	789	6	3	2	0	3	8	2	2	3	1	3	4
Dcor_evm.model.hic_scaffold_9_pilon.974	1644	4	81	12	6524	47	2997	3876	68	52	8	23	39	31	75	73	12	14	51	35
Dcor_evm.model.hic_scaffold_9_pilon.975	1275	122	70	2701	905	1818	2104	1298	113	130	111	124	134	87	184	179	145	147	200	107
Dcor_evm.model.hic_scaffold_9_pilon.976	1935	40	56	2232	792	1319	2400	1774	47	57	48	42	48	66	79	79	76	61	85	52
Dcor_evm.model.hic_scaffold_9_pilon.977	2361	220	45	748	2813	9675	1148	3259	505	498	230	353	398	429	529	532	530	474	535	175
Dcor_evm.model.hic_scaffold_9_pilon.978	540	1911	543	923	206	521	280	262	21	8	31	16	11	13	6	11	10	10	8	13
Dcor_evm.model.hic_scaffold_9_pilon.979	1092	339	592	5891	1065	6418	2705	1648	71	66	49	51	58	51	97	86	90	59	88	30
Dcor_evm.model.hic_scaffold_9_pilon.980	2316	26	2	152	12	90	171	30	0	3	1	3	0	3	3	2	2	0	4	1
Dcor_evm.model.hic_scaffold_9_pilon.981	759	2950	15432	1314	3913	20	7241	4694	106	109	151	140	131	103	128	85	82	74	85	86
Dcor_evm.model.hic_scaffold_9_pilon.982	759	598	9693	13838	15381	672	72407	32713	455	433	606	602	466	708	712	683	1032	841	855	1098
Dcor_evm.model.hic_scaffold_9_pilon.983	759	7186	38559	13916	7102	2212	18920	29851	988	1000	829	912	899	811	4765	4596	4233	3899	4761	2248
Dcor_evm.model.hic_scaffold_9_pilon.984	756	0	245	376	340	198	4232	4730	42	28	37	24	37	28	1788	1631	1178	1082	1607	752
Dcor_evm.model.hic_scaffold_9_pilon.985	762	6	308	520	5060	31	13703	19063	172	222	113	102	165	161	514	496	412	354	460	491
Dcor_evm.model.hic_scaffold_9_pilon.986	894	32	87	504	150	190	472	264	16	19	13	18	14	12	37	23	29	40	31	24
Dcor_evm.model.hic_scaffold_9_pilon.987	753	2014	26113	6661	791	110	4959	8265	2098	2165	3633	4109	2342	2832	2070	1944	3658	3129	2651	1720
Dcor_evm.model.hic_scaffold_9_pilon.988	762	10	207	80	111	10	3426	454	10	18	26	34	13	19	39	33	57	45	33	47
Dcor_evm.model.hic_scaffold_9_pilon.989	408	0	0	0	1	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.990	1047	30	110	628	187	473	156	71	6	4	1	3	2	1	6	4	3	3	6	0
Dcor_evm.model.hic_scaffold_9_pilon.991	1815	82	56	1113	1238	4396	2353	1964	111	99	102	134	114	107	190	198	173	132	206	122
Dcor_evm.model.hic_scaffold_9_pilon.992	3303	0	10	221	792	6569	957	1429	24	35	7	10	21	39	41	44	33	25	51	7
Dcor_evm.model.hic_scaffold_9_pilon.993	6705	11	22	166	1166	6611	641	2735	37	31	25	41	32	51	43	37	48	43	46	26
Dcor_evm.model.hic_scaffold_9_pilon.994	327	5277	12937	31246	7932	2440	12034	20557	5466	4898	6888	6765	5182	5415	3955	3928	4475	3724	4103	5510
Dcor_evm.model.hic_scaffold_9_pilon.995	891	0	0	6	110	62	6	0	0	0	0	1	1	0	0	0	1	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.996	567	550	1142	6805	1325	1848	2370	7469	886	910	1104	1065	908	765	1042	1035	1073	821	1085	859
Dcor_evm.model.hic_scaffold_9_pilon.997	1059	78	114	4880	1406	3470	1816	2519	168	173	163	162	163	129	170	159	158	137	175	111
Dcor_evm.model.hic_scaffold_9_pilon.998	3711	52	11	451	797	1131	232	3509	325	309	116	207	245	262	365	358	285	268	313	179
Dcor_evm.model.hic_scaffold_9_pilon.999	1485	65	238	1459	1809	3337	2038	2558	254	241	147	211	224	195	269	260	226	205	250	107
Dcor_evm.model.hic_scaffold_9_pilon.1000	936	305	252	710	689	1112	1267	1593	82	107	132	117	107	112	209	234	213	179	215	118
Dcor_evm.model.hic_scaffold_9_pilon.1001	1284	368	890	3762	568	1874	873	738	41	30	38	20	42	23	69	82	48	33	80	22
Dcor_evm.model.hic_scaffold_9_pilon.1002	1440	280	63	1158	3800	8650	802	4486	615	605	395	531	493	543	774	766	853	761	745	334
Dcor_evm.model.hic_scaffold_9_pilon.1003	363	99	730	4616	1118	1406	1907	1090	114	113	116	130	127	110	134	115	122	92	143	160
Dcor_evm.model.hic_scaffold_9_pilon.1004	303	0	2	131	32	63	40	117	26	20	19	26	13	23	25	27	12	19	14	13
Dcor_evm.model.hic_scaffold_9_pilon.1005	1185	60	0	111	915	858	873	1925	1236	1247	735	936	995	801	871	800	945	897	809	574
Dcor_evm.model.hic_scaffold_9_pilon.1006	1470	11	37	6	2	0	6	13	1	1	0	1	0	0	1	1	1	2	2	0
Dcor_evm.model.hic_scaffold_9_pilon.1007	2292	366	77	1181	3185	5070	1334	4241	710	746	396	571	644	537	848	810	854	736	905	349
Dcor_evm.model.hic_scaffold_9_pilon.1008	1107	962	500	2489	10255	15995	13332	10916	2605	2598	1537	2043	2172	2562	2614	2377	2426	2203	2392	1092
Dcor_evm.model.hic_scaffold_9_pilon.1009	1410	194	102	1003	2051	4139	509	3910	766	746	519	699	703	647	716	677	689	625	692	357
Dcor_evm.model.hic_scaffold_9_pilon.1010	1083	6	8	186	1531	1108	244	236	150	158	476	491	239	352	281	254	597	486	360	248
Dcor_evm.model.hic_scaffold_9_pilon.1011	1170	14	10	0	173128	38	22	16	3	1	0	1	0	6	6	2	0	1	2	0
Dcor_evm.model.hic_scaffold_9_pilon.1012	1449	340	226	1196	33111	240	85925	115661	355	322	223	289	308	458	1643	1470	147	120	1073	1649
Dcor_evm.model.hic_scaffold_9_pilon.1013	402	675	5523	8697	3883	10446	5925	3206	569	575	585	609	554	536	647	622	622	558	651	463
Dcor_evm.model.hic_scaffold_9_pilon.1014	2247	180	131	756	1947	4707	2353	2034	227	204	188	233	221	184	277	259	294	254	237	133
Dcor_evm.model.hic_scaffold_9_pilon.1015	345	8	0	358	87	10	31	106	50	43	26	45	38	37	34	25	10	24	19	11
Dcor_evm.model.hic_scaffold_9_pilon.1016	5934	770	221	9151	5411	1937	3239	9271	2220	2216	1111	1647	1883	1699	1626	1584	1445	1325	1472	696
Dcor_evm.model.hic_scaffold_9_pilon.1017	1347	348	8	81	1125	24172	24592	20	1516	1463	70	49	1206	3006	2308	2306	2583	2057	2112	76
Dcor_evm.model.hic_scaffold_9_pilon.1018	1152	87	244	2011	316	1195	563	614	12	12	9	10	6	12	10	15	18	8	17	7
Dcor_evm.model.hic_scaffold_9_pilon.1019	465	612	457	561	1377	658	745	2995	1215	1259	463	574	886	739	741	661	613	552	637	333
Dcor_evm.model.hic_scaffold_9_pilon.1020	306	52	0	21	42	669	1239	39	119	111	9	6	96	224	173	195	148	129	139	8
Dcor_evm.model.hic_scaffold_9_pilon.1021	2202	219	43	812	4266	6071	2458	4358	2678	2571	1411	1687	2147	1995	1896	1901	1462	1318	1749	1124
Dcor_evm.model.hic_scaffold_9_pilon.1022	2040	209	40	1885	1020	1190	481	1012	106	106	56	115	91	73	114	79	101	102	100	40
Dcor_evm.model.hic_scaffold_9_pilon.1023	363	16	105	54	18	3904	43	13	13	10	1	13	13	6	14	6	14	9	9	2
Dcor_evm.model.hic_scaffold_9_pilon.1024	546	331	226	197	137	270	195	365	220	201	194	231	188	245	358	336	289	282	310	231
Dcor_evm.model.hic_scaffold_9_pilon.1025	306	1201	152	27	1370	120	34	20	3	5	10	15	2	3	7	8	11	5	7	4
Dcor_evm.model.hic_scaffold_9_pilon.1026	555	1274	2023	4760	758	2044	1745	1461	56	59	39	42	40	39	115	119	59	59	113	29
Dcor_evm.model.hic_scaffold_9_pilon.1027	2130	16	21	665	90	2389	1405	54	49	44	3	5	31	55	71	66	59	42	82	2
Dcor_evm.model.hic_scaffold_9_pilon.1028	1752	40	0	42	17	8	2	2	1	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1029	936	8	28	24	260105	32	8	2	3	1	0	3	2	1	0	2	2	1	0	1
Dcor_evm.model.hic_scaffold_9_pilon.1030	1449	23	74	1154	924	1482	1539	2552	168	169	114	150	152	118	210	202	156	171	178	122
Dcor_evm.model.hic_scaffold_9_pilon.1031	897	40	48	844	1041	4300	2353	1388	97	99	59	88	92	95	87	104	94	95	113	87
Dcor_evm.model.hic_scaffold_9_pilon.1032	1959	2	29	255	58	232	173	97	28	39	17	24	36	13	40	46	28	35	49	18
Dcor_evm.model.hic_scaffold_9_pilon.1033	219	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1034	3114	2	108	0	3	33	32	1	0	1	0	1	0	0	0	1	0	0	3	0
Dcor_evm.model.hic_scaffold_9_pilon.1035	2307	0	16	14	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1036	2958	0	0	35	0	0	0	6	1	0	1	0	0	3	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1037	288	53	157	519	677	493	364	753	438	424	462	436	404	378	353	339	351	296	350	283
Dcor_evm.model.hic_scaffold_9_pilon.1038	2364	549	163	5173	5938	3911	5019	3106	1291	1352	932	1320	1254	1098	1113	1137	1272	1192	1216	442
Dcor_evm.model.hic_scaffold_9_pilon.1039	363	154	648	3506	490	1120	777	729	168	159	164	206	170	155	127	125	180	142	177	102
Dcor_evm.model.hic_scaffold_9_pilon.1040	549	290	1470	4234	686	2186	977	1372	215	244	195	271	225	188	229	241	245	232	272	160
Dcor_evm.model.hic_scaffold_9_pilon.1041	1980	1326	3372	17129	8655	28875	18847	13858	1804	1987	1604	1771	1734	1475	1605	1643	1579	1281	1616	891
Dcor_evm.model.hic_scaffold_9_pilon.1042	906	77	418	2357	505	1346	1377	743	80	75	64	70	67	65	72	71	61	67	83	42
Dcor_evm.model.hic_scaffold_9_pilon.1043	1221	228	388	4018	740	2393	1008	1502	120	135	93	105	119	98	155	160	123	131	119	98
Dcor_evm.model.hic_scaffold_9_pilon.1044	1413	193	587	3928	1082	56	2180	1812	423	452	273	372	369	299	250	233	218	199	251	135
Dcor_evm.model.hic_scaffold_9_pilon.1045	1440	246	446	1532	593	33	1641	1407	55	70	42	43	54	37	169	149	124	94	133	77
Dcor_evm.model.hic_scaffold_9_pilon.1046	1473	168	161	294	81	4225	3027	103	143	136	6	11	77	197	211	228	146	123	217	2
Dcor_evm.model.hic_scaffold_9_pilon.1047	1191	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1048	1251	506	1068	0	18	12	5	12	0	1	1	1	0	0	1	0	0	1	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1049	2700	106	126	251	123	4053	3427	322	23	41	4	1	37	52	71	69	56	53	69	3
Dcor_evm.model.hic_scaffold_9_pilon.1050	537	1390	858	3353	568	1025	1170	2620	183	198	183	179	182	159	170	155	168	111	190	155
Dcor_evm.model.hic_scaffold_9_pilon.1051	1224	182	282	7033	1866	3650	5310	3840	225	285	211	258	245	185	381	334	305	292	337	199
Dcor_evm.model.hic_scaffold_9_pilon.1052	1395	134	170	1003	1994	6051	1574	2043	473	471	362	406	404	443	602	566	556	484	529	382
Dcor_evm.model.hic_scaffold_9_pilon.1053	693	0	0	72	5	80	15	22	1	0	0	2	0	0	0	2	3	0	0	0
Dcor_evm.model.hic_scaffold_9_pilon.1054	699	170	0	1	231	4199	6301	13	355	395	20	21	326	648	566	567	567	481	599	20
Dcor_evm.model.hic_scaffold_9_pilon.1055	4668	730	316	2463	4148	1938	1427	10878	1564	1605	685	1073	1267	1257	1256	1199	1353	1286	1275	551
Dcor_evm.model.hic_scaffold_9_pilon.1056	642	320	4373	7826	20751	569	5973	8733	4564	4584	6585	7350	4989	5116	2161	2160	4741	4203	3107	2359
Dcor_evm.model.hic_scaffold_9_pilon.1057	1014	176	202	4315	1580	7484	4240	3044	232	233	191	189	236	300	317	259	242	226	327	182
Dcor_evm.model.hic_scaffold_9_pilon.1058	765	110	67	3093	1643	4161	3770	2406	203	171	193	216	174	192	230	195	232	172	247	133
Dcor_evm.model.hic_scaffold_9_pilon.1059	1155	0	0	73	230	246	90	165	11	15	4	9	8	8	20	16	7	6	10	10
Dcor_evm.model.hic_scaffold_9_pilon.1060	1809	0	0	31	11	305	292	20	14	29	0	2	8	18	29	33	17	20	30	5
Dcor_evm.model.hic_scaffold_9_pilon.1061	837	2380	2602	5966	17435	17844	34942	16994	3542	3165	2079	2634	2788	2768	3489	3320	3288	2702	3119	1711
Dcor_evm.model.hic_scaffold_9_pilon.1062	1143	43	13	1706	354	249	209	642	31	35	14	36	28	19	43	50	28	46	44	11
Dcor_evm.model.hic_scaffold_9_pilon.1063	753	34	40	368	362	1314	294	1072	109	79	85	110	92	82	121	128	119	100	108	78
Dcor_evm.model.hic_scaffold_9_pilon.1064	450	55755	226075	1646	1943	99	324	2937	28	22	6	3	27	79	71	101	71	54	87	10
Dcor_evm.model.hic_scaffold_9_pilon.1065	1428	72	31	1443	4726	2164	697	4543	2497	2489	1623	2191	2113	2072	2090	1935	2310	1999	2130	873
Dcor_evm.model.hic_scaffold_9_pilon.1066	3144	442	101	10705	13244	3908	7750	3391	4460	4445	3724	4759	4142	4156	3898	3757	4058	3657	3922	2139
Dcor_evm.model.hic_scaffold_9_pilon.1067	1363	12	16	40	58	23	22	0	1	0	5	0	2	4	1	0	0	2	0	4
Dcor_evm.model.hic_scaffold_9_pilon.1068	1269	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
