Orthogroup	Dalotia_update.aa	Liometoxenus.aa
OG0009097	Dcor_evm.model.hic_scaffold_6_pilon.1531	Liom_evm.model.scaffold04116.1, Liom_evm.model.scaffold44729.1
OG0009098	Dcor_evm.model.hic_scaffold_7_pilon.1529	Liom_evm.model.scaffold46485.2
OG0009101	Dcor_evm.model.hic_scaffold_11_pilon.23, Dcor_evm.model.hic_scaffold_4_pilon.848	Liom_evm.model.scaffold39457.2
OG0009102	Dcor_evm.model.hic_scaffold_6_pilon.1730	Liom_evm.model.scaffold13610.2
OG0009103	Dcor_evm.model.hic_scaffold_10_pilon.820, Dcor_evm.model.hic_scaffold_5_pilon.1438, Dcor_evm.model.hic_scaffold_15_pilon.13, Dcor_evm.model.hic_scaffold_15_pilon.14, Dcor_evm.model.hic_scaffold_15_pilon.15, Dcor_evm.model.hic_scaffold_7_pilon.1482	Liom_evm.model.scaffold17963.1
OG0009104	Dcor_evm.model.hic_scaffold_1_pilon.741	Liom_evm.model.scaffold10187.5
OG0009106	Dcor_evm.model.hic_scaffold_6_pilon.1368	Liom_evm.model.scaffold02822.1
OG0009108	Dcor_evm.model.hic_scaffold_2_pilon.734	Liom_evm.model.scaffold06976.3
OG0009111	Dcor_evm.model.hic_scaffold_7_pilon.1323	Liom_evm.model.scaffold15401.1
OG0009112	Dcor_evm.model.hic_scaffold_25_pilon.36	Liom_evm.model.scaffold00770.4
OG0009114	Dcor_evm.model.hic_scaffold_4_pilon.726	Liom_evm.model.scaffold33094.1
OG0009116	Dcor_evm.model.hic_scaffold_1_pilon.210	Liom_evm.model.scaffold46026.3
OG0009117	Dcor_evm.model.hic_scaffold_4_pilon.1157	Liom_evm.model.scaffold51801.2, Liom_evm.model.scaffold06120.2
OG0009118	Dcor_evm.model.hic_scaffold_10_pilon.687	Liom_evm.model.scaffold27811.1
OG0009119	Dcor_evm.model.hic_scaffold_9_pilon.7	Liom_evm.model.scaffold58641.1
OG0009120	Dcor_evm.model.hic_scaffold_10_pilon.1243	Liom_evm.model.scaffold17762.1
OG0009121	Dcor_evm.model.hic_scaffold_3_pilon.1285, Dcor_evm.model.hic_scaffold_9_pilon.1206	Liom_evm.model.scaffold39137.4
OG0009122	Dcor_evm.model.hic_scaffold_9_pilon.1567	Liom_evm.model.scaffold41853.1
OG0009123	Dcor_evm.model.hic_scaffold_9_pilon.208	Liom_evm.model.scaffold55124.1
OG0009125	Dcor_evm.model.hic_scaffold_1_pilon.473	Liom_evm.model.scaffold17135.2
OG0009126	Dcor_evm.model.hic_scaffold_1_pilon.443	Liom_evm.model.scaffold04451.1
OG0009127	Dcor_evm.model.hic_scaffold_9_pilon.111	Liom_evm.model.scaffold09223.1
OG0009128	Dcor_evm.model.hic_scaffold_3_pilon.1161	Liom_evm.model.scaffold06061.4
OG0009129	Dcor_evm.model.hic_scaffold_2_pilon.644	Liom_evm.model.scaffold39016.1
OG0009130	Dcor_evm.model.hic_scaffold_9_pilon.339	Liom_evm.model.scaffold55666.2
OG0009134	Dcor_evm.model.hic_scaffold_5_pilon.504	Liom_evm.model.scaffold29214.1
OG0009135	Dcor_evm.model.hic_scaffold_5_pilon.505	Liom_evm.model.scaffold40990.1
OG0009136	Dcor_evm.model.contig_156_pilon.1, Dcor_evm.model.hic_scaffold_56_pilon.5	Liom_evm.model.scaffold41019.1, Liom_evm.model.scaffold60298.1
OG0009138	Dcor_evm.model.hic_scaffold_10_pilon.524	Liom_evm.model.scaffold52956.2
OG0009140	Dcor_evm.model.hic_scaffold_3_pilon.955	Liom_evm.model.scaffold11138.1
OG0009141	Dcor_evm.model.hic_scaffold_6_pilon.1651	Liom_evm.model.scaffold08513.2
OG0009142	Dcor_evm.model.hic_scaffold_1_pilon.438	Liom_evm.model.scaffold52337.5
OG0009144	Dcor_evm.model.hic_scaffold_13_pilon.141, Dcor_evm.model.hic_scaffold_9_pilon.528	Liom_evm.model.scaffold00822.1
OG0009145	Dcor_evm.model.hic_scaffold_7_pilon.1089	Liom_evm.model.scaffold36541.2
OG0009147	Dcor_evm.model.hic_scaffold_7_pilon.606	Liom_evm.model.scaffold26072.1
OG0009148	Dcor_evm.model.hic_scaffold_4_pilon.798	Liom_evm.model.scaffold03324.2
OG0009149	Dcor_evm.model.hic_scaffold_1_pilon.536	Liom_evm.model.scaffold33302.4
OG0009150	Dcor_evm.model.hic_scaffold_3_pilon.1318	Liom_evm.model.scaffold53725.1
OG0009151	Dcor_evm.model.hic_scaffold_3_pilon.19	Liom_evm.model.scaffold58951.2
OG0009153	Dcor_evm.model.hic_scaffold_4_pilon.356	Liom_evm.model.scaffold50521.1
OG0009154	Dcor_evm.model.hic_scaffold_7_pilon.380	Liom_evm.model.scaffold06390.2, Liom_evm.model.scaffold17483.1
OG0009155	Dcor_evm.model.hic_scaffold_6_pilon.1800	Liom_evm.model.scaffold59418.4
OG0009156	Dcor_evm.model.hic_scaffold_3_pilon.470	Liom_evm.model.scaffold08694.3
OG0009159	Dcor_evm.model.hic_scaffold_7_pilon.1299	Liom_evm.model.scaffold03939.5
OG0009160	Dcor_evm.model.hic_scaffold_7_pilon.341	Liom_evm.model.scaffold18435.1
OG0009161	Dcor_evm.model.hic_scaffold_6_pilon.1447	Liom_evm.model.scaffold02001.1
OG0009163	Dcor_evm.model.hic_scaffold_66_pilon.3	Liom_evm.model.scaffold37705.1
OG0009164	Dcor_evm.model.hic_scaffold_9_pilon.1655	Liom_evm.model.scaffold51771.1
OG0009186	Dcor_evm.model.hic_scaffold_4_pilon.752	Liom_evm.model.scaffold00840.4
OG0009187	Dcor_evm.model.hic_scaffold_11_pilon.32, Dcor_evm.model.hic_scaffold_11_pilon.31, Dcor_evm.model.hic_scaffold_4_pilon.840	Liom_evm.model.scaffold32868.3
OG0009189	Dcor_evm.model.hic_scaffold_5_pilon.87	Liom_evm.model.scaffold48004.2
OG0009190	Dcor_evm.model.hic_scaffold_10_pilon.1103	Liom_evm.model.scaffold44876.4
OG0009191	Dcor_evm.model.hic_scaffold_10_pilon.86	Liom_evm.model.scaffold19211.4, Liom_evm.model.scaffold19211.2
OG0009193	Dcor_evm.model.hic_scaffold_1_pilon.394	Liom_evm.model.scaffold31397.1
OG0009194	Dcor_evm.model.hic_scaffold_6_pilon.1313	Liom_evm.model.scaffold16278.1
OG0009195	Dcor_evm.model.hic_scaffold_8_pilon.298	Liom_evm.model.scaffold40071.2
OG0009196	Dcor_evm.model.hic_scaffold_2_pilon.678	Liom_evm.model.scaffold21923.1, Liom_evm.model.scaffold24476.1
OG0009197	Dcor_evm.model.hic_scaffold_6_pilon.1246	Liom_evm.model.scaffold11642.1
OG0009199	Dcor_evm.model.hic_scaffold_10_pilon.871	Liom_evm.model.scaffold37153.1
OG0009200	Dcor_evm.model.hic_scaffold_5_pilon.295	Liom_evm.model.scaffold41383.3
OG0009201	Dcor_evm.model.hic_scaffold_5_pilon.1074	Liom_evm.model.scaffold23612.1
OG0009202	Dcor_evm.model.hic_scaffold_66_pilon.4	Liom_evm.model.scaffold37705.2
OG0009203	Dcor_evm.model.hic_scaffold_9_pilon.1381	Liom_evm.model.scaffold20113.4
OG0009204	Dcor_evm.model.hic_scaffold_8_pilon.263	Liom_evm.model.scaffold24083.3
OG0009206	Dcor_evm.model.contig_132_pilon.1, Dcor_evm.model.hic_scaffold_4_pilon.1267	Liom_evm.model.scaffold31815.3
OG0009207	Dcor_evm.model.hic_scaffold_16_pilon.115, Dcor_evm.model.hic_scaffold_6_pilon.712	Liom_evm.model.scaffold09452.1
OG0009209	Dcor_evm.model.hic_scaffold_1_pilon.98	Liom_evm.model.scaffold18383.2
OG0009210	Dcor_evm.model.hic_scaffold_10_pilon.782, Dcor_evm.model.hic_scaffold_5_pilon.1322, Dcor_evm.model.hic_scaffold_5_pilon.1324, Dcor_evm.model.hic_scaffold_57_pilon.18, Dcor_evm.model.hic_scaffold_5_pilon.1325, Dcor_evm.model.hic_scaffold_5_pilon.1323	Liom_evm.model.scaffold45737.5
OG0009211	Dcor_evm.model.hic_scaffold_9_pilon.276	Liom_evm.model.scaffold20101.1
OG0009212	Dcor_evm.model.hic_scaffold_9_pilon.1646	Liom_evm.model.scaffold30753.1
OG0009214	Dcor_evm.model.hic_scaffold_2_pilon.651, Dcor_evm.model.hic_scaffold_2_pilon.794	Liom_evm.model.scaffold12160.3
OG0009215	Dcor_evm.model.hic_scaffold_6_pilon.1253	Liom_evm.model.scaffold05901.1
OG0009216	Dcor_evm.model.hic_scaffold_6_pilon.1774	Liom_evm.model.scaffold22117.2
OG0009217	Dcor_evm.model.hic_scaffold_10_pilon.509	Liom_evm.model.scaffold41125.2
OG0009219	Dcor_evm.model.hic_scaffold_1_pilon.524	Liom_evm.model.scaffold33764.1
OG0009220	Dcor_evm.model.hic_scaffold_1_pilon.423	Liom_evm.model.scaffold58731.1
OG0009221	Dcor_evm.model.hic_scaffold_1_pilon.870	Liom_evm.model.scaffold18962.2
OG0009222	Dcor_evm.model.hic_scaffold_7_pilon.201	Liom_evm.model.scaffold54908.2
OG0009223	Dcor_evm.model.hic_scaffold_7_pilon.732	Liom_evm.model.scaffold02308.2
OG0009224	Dcor_evm.model.hic_scaffold_10_pilon.1389	Liom_evm.model.scaffold11546.1
OG0009225	Dcor_evm.model.hic_scaffold_10_pilon.312	Liom_evm.model.scaffold53548.2
OG0009226	Dcor_evm.model.hic_scaffold_5_pilon.41	Liom_evm.model.scaffold10583.2
OG0009227	Dcor_evm.model.hic_scaffold_10_pilon.98	Liom_evm.model.scaffold13736.1
OG0009228	Dcor_evm.model.hic_scaffold_10_pilon.213	Liom_evm.model.scaffold34723.1
OG0009230	Dcor_evm.model.hic_scaffold_10_pilon.1012	Liom_evm.model.scaffold13314.2
OG0009232	Dcor_evm.model.hic_scaffold_10_pilon.110	Liom_evm.model.scaffold27933.2
OG0009233	Dcor_evm.model.hic_scaffold_9_pilon.1777	Liom_evm.model.scaffold02124.2
OG0009237	Dcor_evm.model.hic_scaffold_3_pilon.1118	Liom_evm.model.scaffold13691.3
OG0009239	Dcor_evm.model.hic_scaffold_4_pilon.1064	Liom_evm.model.scaffold52817.1
OG0009241	Dcor_evm.model.hic_scaffold_8_pilon.193	Liom_evm.model.scaffold55489.2
OG0009242	Dcor_evm.model.hic_scaffold_10_pilon.140	Liom_evm.model.scaffold27879.2
OG0009243	Dcor_evm.model.hic_scaffold_10_pilon.1266	Liom_evm.model.scaffold44772.1
OG0009244	Dcor_evm.model.hic_scaffold_10_pilon.541	Liom_evm.model.scaffold39027.1
OG0009245	Dcor_evm.model.hic_scaffold_6_pilon.1532	Liom_evm.model.scaffold44729.2
OG0009246	Dcor_evm.model.hic_scaffold_2_pilon.361	Liom_evm.model.scaffold32494.2
OG0009247	Dcor_evm.model.hic_scaffold_7_pilon.114	Liom_evm.model.scaffold45171.2
OG0009248	Dcor_evm.model.hic_scaffold_1_pilon.238	Liom_evm.model.scaffold48541.2
OG0009249	Dcor_evm.model.hic_scaffold_64_pilon.9	Liom_evm.model.scaffold21842.3
OG0009250	Dcor_evm.model.hic_scaffold_3_pilon.280	Liom_evm.model.scaffold03669.2
OG0009251	Dcor_evm.model.hic_scaffold_3_pilon.1459	Liom_evm.model.scaffold10427.1
OG0009252	Dcor_evm.model.hic_scaffold_7_pilon.315	Liom_evm.model.scaffold00507.1
OG0009253	Dcor_evm.model.hic_scaffold_1_pilon.424	Liom_evm.model.scaffold35238.2
OG0009255	Dcor_evm.model.hic_scaffold_4_pilon.734	Liom_evm.model.scaffold41018.1
OG0009256	Dcor_evm.model.hic_scaffold_4_pilon.41, Dcor_evm.model.hic_scaffold_4_pilon.275	Liom_evm.model.scaffold10421.1
OG0009257	Dcor_evm.model.hic_scaffold_9_pilon.1305	Liom_evm.model.scaffold05512.1
OG0009258	Dcor_evm.model.hic_scaffold_9_pilon.1251	Liom_evm.model.scaffold26616.1
OG0009259	Dcor_evm.model.hic_scaffold_8_pilon.889	Liom_evm.model.scaffold14757.2
OG0009260	Dcor_evm.model.hic_scaffold_1_pilon.192	Liom_evm.model.scaffold48754.4
OG0009262	Dcor_evm.model.hic_scaffold_6_pilon.1073	Liom_evm.model.scaffold26142.1
OG0009263	Dcor_evm.model.hic_scaffold_10_pilon.615	Liom_evm.model.scaffold06810.4
OG0009264	Dcor_evm.model.hic_scaffold_1_pilon.503	Liom_evm.model.scaffold50647.1
OG0009265	Dcor_evm.model.hic_scaffold_9_pilon.833	Liom_evm.model.scaffold53975.4
OG0009266	Dcor_evm.model.hic_scaffold_9_pilon.1259	Liom_evm.model.scaffold24004.5
OG0009267	Dcor_evm.model.hic_scaffold_10_pilon.933	Liom_evm.model.scaffold44558.2
OG0009268	Dcor_evm.model.hic_scaffold_10_pilon.705	Liom_evm.model.scaffold10402.1
OG0009269	Dcor_evm.model.hic_scaffold_5_pilon.823	Liom_evm.model.scaffold54508.1
OG0009271	Dcor_evm.model.hic_scaffold_8_pilon.182	Liom_evm.model.scaffold20353.6
OG0009272	Dcor_evm.model.hic_scaffold_6_pilon.1629	Liom_evm.model.scaffold50837.2
OG0009273	Dcor_evm.model.hic_scaffold_4_pilon.678	Liom_evm.model.scaffold07700.2
OG0009274	Dcor_evm.model.hic_scaffold_10_pilon.343	Liom_evm.model.scaffold11660.1
OG0009275	Dcor_evm.model.hic_scaffold_16_pilon.24, Dcor_evm.model.hic_scaffold_6_pilon.808	Liom_evm.model.scaffold03769.2
OG0009278	Dcor_evm.model.hic_scaffold_7_pilon.438	Liom_evm.model.scaffold03919.1
OG0009279	Dcor_evm.model.hic_scaffold_9_pilon.741	Liom_evm.model.scaffold29660.1
OG0009280	Dcor_evm.model.hic_scaffold_51_pilon.21	Liom_evm.model.scaffold52636.1
OG0009281	Dcor_evm.model.hic_scaffold_3_pilon.586	Liom_evm.model.scaffold08367.2
OG0009282	Dcor_evm.model.hic_scaffold_6_pilon.181	Liom_evm.model.scaffold11396.5
OG0009284	Dcor_evm.model.hic_scaffold_9_pilon.1886	Liom_evm.model.scaffold56029.3
OG0009285	Dcor_evm.model.hic_scaffold_9_pilon.1670	Liom_evm.model.scaffold14437.2
OG0009288	Dcor_evm.model.hic_scaffold_5_pilon.599	Liom_evm.model.scaffold08682.2
OG0009289	Dcor_evm.model.hic_scaffold_6_pilon.1006	Liom_evm.model.scaffold16044.2
OG0009292	Dcor_evm.model.hic_scaffold_9_pilon.1474	Liom_evm.model.scaffold57877.2
OG0009293	Dcor_evm.model.hic_scaffold_3_pilon.1307	Liom_evm.model.scaffold18765.1
OG0009294	Dcor_evm.model.hic_scaffold_1_pilon.236	Liom_evm.model.scaffold50037.2
OG0009295	Dcor_evm.model.hic_scaffold_6_pilon.1834	Liom_evm.model.scaffold38677.1
OG0009297	Dcor_evm.model.hic_scaffold_9_pilon.1023	Liom_evm.model.scaffold11149.5
OG0009302	Dcor_evm.model.hic_scaffold_2_pilon.457	Liom_evm.model.scaffold09838.2
OG0009303	Dcor_evm.model.hic_scaffold_10_pilon.1386	Liom_evm.model.scaffold18139.3
OG0009304	Dcor_evm.model.hic_scaffold_6_pilon.910	Liom_evm.model.scaffold60789.3
OG0009305	Dcor_evm.model.hic_scaffold_4_pilon.263, Dcor_evm.model.hic_scaffold_4_pilon.51, Dcor_evm.model.hic_scaffold_4_pilon.264, Dcor_evm.model.hic_scaffold_4_pilon.50	Liom_evm.model.scaffold52459.1
OG0009306	Dcor_evm.model.hic_scaffold_3_pilon.201, Dcor_evm.model.hic_scaffold_7_pilon.1036	Liom_evm.model.scaffold27799.3
OG0009310	Dcor_evm.model.hic_scaffold_44_pilon.43	Liom_evm.model.scaffold23163.1
OG0009311	Dcor_evm.model.hic_scaffold_4_pilon.839	Liom_evm.model.scaffold32868.2
OG0009312	Dcor_evm.model.hic_scaffold_9_pilon.317	Liom_evm.model.scaffold31243.1, Liom_evm.model.scaffold14953.1
OG0009313	Dcor_evm.model.hic_scaffold_6_pilon.544	Liom_evm.model.scaffold51130.1
OG0009314	Dcor_evm.model.hic_scaffold_10_pilon.810	Liom_evm.model.scaffold05163.5
OG0009315	Dcor_evm.model.hic_scaffold_3_pilon.580	Liom_evm.model.scaffold31539.2
OG0009316	Dcor_evm.model.hic_scaffold_25_pilon.24	Liom_evm.model.scaffold55268.1, Liom_evm.model.scaffold14769.2
OG0009318	Dcor_evm.model.hic_scaffold_5_pilon.54	Liom_evm.model.scaffold14444.1
OG0009319	Dcor_evm.model.hic_scaffold_40_pilon.4	Liom_evm.model.scaffold16427.3
OG0009320	Dcor_evm.model.hic_scaffold_1_pilon.1004, Dcor_evm.model.hic_scaffold_1_pilon.1003	Liom_evm.model.scaffold37332.3
OG0009323	Dcor_evm.model.hic_scaffold_6_pilon.1642	Liom_evm.model.scaffold49649.2
OG0009324	Dcor_evm.model.hic_scaffold_3_pilon.532	Liom_evm.model.scaffold13114.1
OG0009328	Dcor_evm.model.hic_scaffold_3_pilon.1327, Dcor_evm.model.scaffold6444_size1046.1	Liom_evm.model.scaffold18510.2
OG0009335	Dcor_evm.model.hic_scaffold_9_pilon.52	Liom_evm.model.scaffold08786.1, Liom_evm.model.scaffold15413.1
OG0009340	Dcor_evm.model.hic_scaffold_33_pilon.11, Dcor_evm.model.scaffold2066_size1477.1	Liom_evm.model.scaffold51002.1, Liom_evm.model.scaffold24140.3, Liom_evm.model.scaffold14908.1, Liom_evm.model.scaffold56792.2, Liom_evm.model.scaffold29976.1, Liom_evm.model.scaffold05736.1
OG0009344	Dcor_evm.model.hic_scaffold_53_pilon.5	Liom_evm.model.scaffold17693.1
OG0009355	Dcor_evm.model.hic_scaffold_9_pilon.608	Liom_evm.model.scaffold24572.1
OG0009357	Dcor_evm.model.hic_scaffold_3_pilon.659	Liom_evm.model.scaffold19654.3
OG0009360	Dcor_evm.model.hic_scaffold_4_pilon.1146	Liom_evm.model.scaffold50296.2
OG0009361	Dcor_evm.model.hic_scaffold_4_pilon.475	Liom_evm.model.scaffold41892.2
OG0009362	Dcor_evm.model.hic_scaffold_6_pilon.402	Liom_evm.model.scaffold38636.4
OG0009363	Dcor_evm.model.hic_scaffold_5_pilon.719	Liom_evm.model.scaffold38831.1
OG0009364	Dcor_evm.model.hic_scaffold_8_pilon.876	Liom_evm.model.scaffold31577.2
OG0009366	Dcor_evm.model.hic_scaffold_9_pilon.1319	Liom_evm.model.scaffold10700.1
OG0009367	Dcor_evm.model.hic_scaffold_7_pilon.51	Liom_evm.model.scaffold26764.2
OG0009368	Dcor_evm.model.hic_scaffold_7_pilon.580	Liom_evm.model.scaffold39701.6
OG0009369	Dcor_evm.model.hic_scaffold_7_pilon.1469	Liom_evm.model.scaffold17255.1
OG0009371	Dcor_evm.model.hic_scaffold_1_pilon.322	Liom_evm.model.scaffold36966.4
OG0009373	Dcor_evm.model.hic_scaffold_7_pilon.1272	Liom_evm.model.scaffold56528.1
OG0009374	Dcor_evm.model.hic_scaffold_3_pilon.818	Liom_evm.model.scaffold55761.2
OG0009376	Dcor_evm.model.hic_scaffold_16_pilon.187, Dcor_evm.model.hic_scaffold_6_pilon.497	Liom_evm.model.scaffold04737.1
OG0009377	Dcor_evm.model.hic_scaffold_3_pilon.264	Liom_evm.model.scaffold07458.3
OG0009378	Dcor_evm.model.hic_scaffold_3_pilon.416	Liom_evm.model.scaffold02314.1
OG0009379	Dcor_evm.model.hic_scaffold_7_pilon.429	Liom_evm.model.scaffold15861.5
OG0009380	Dcor_evm.model.hic_scaffold_40_pilon.8	Liom_evm.model.scaffold26327.3
OG0009382	Dcor_evm.model.hic_scaffold_9_pilon.617, Dcor_evm.model.hic_scaffold_13_pilon.47	Liom_evm.model.scaffold46481.2
OG0009383	Dcor_evm.model.hic_scaffold_14_pilon.12	Liom_evm.model.scaffold14998.4
OG0009385	Dcor_evm.model.hic_scaffold_3_pilon.1342	Liom_evm.model.scaffold61040.2
OG0009386	Dcor_evm.model.hic_scaffold_8_pilon.154	Liom_evm.model.scaffold41441.4
OG0009388	Dcor_evm.model.hic_scaffold_1_pilon.747	Liom_evm.model.scaffold11774.1
OG0009389	Dcor_evm.model.hic_scaffold_5_pilon.917	Liom_evm.model.scaffold53258.1
OG0009390	Dcor_evm.model.hic_scaffold_5_pilon.930	Liom_evm.model.scaffold52521.1
OG0009392	Dcor_evm.model.hic_scaffold_16_pilon.5, Dcor_evm.model.hic_scaffold_6_pilon.828	Liom_evm.model.scaffold33308.3
OG0009393	Dcor_evm.model.hic_scaffold_6_pilon.1090	Liom_evm.model.scaffold22245.2
OG0009397	Dcor_evm.model.hic_scaffold_6_pilon.563	Liom_evm.model.scaffold25071.4
OG0009398	Dcor_evm.model.hic_scaffold_7_pilon.432	Liom_evm.model.scaffold17341.2
OG0009399	Dcor_evm.model.hic_scaffold_3_pilon.1517	Liom_evm.model.scaffold18924.2
OG0009403	Dcor_evm.model.hic_scaffold_10_pilon.194	Liom_evm.model.scaffold16103.2
OG0009404	Dcor_evm.model.hic_scaffold_10_pilon.345	Liom_evm.model.scaffold14005.1
OG0009406	Dcor_evm.model.hic_scaffold_7_pilon.117	Liom_evm.model.scaffold50046.2
OG0009409	Dcor_evm.model.hic_scaffold_7_pilon.853	Liom_evm.model.scaffold05779.2
OG0009412	Dcor_evm.model.hic_scaffold_6_pilon.221	Liom_evm.model.scaffold38124.2
OG0009413	Dcor_evm.model.hic_scaffold_10_pilon.222	Liom_evm.model.scaffold04068.2
OG0009415	Dcor_evm.model.hic_scaffold_2_pilon.475	Liom_evm.model.scaffold10908.2
OG0009416	Dcor_evm.model.hic_scaffold_6_pilon.1488	Liom_evm.model.scaffold11602.1
OG0009417	Dcor_evm.model.hic_scaffold_1_pilon.765	Liom_evm.model.scaffold38011.2
OG0009418	Dcor_evm.model.hic_scaffold_3_pilon.1090	Liom_evm.model.scaffold04505.5
OG0009421	Dcor_evm.model.hic_scaffold_8_pilon.881	Liom_evm.model.scaffold22115.1
OG0009423	Dcor_evm.model.hic_scaffold_2_pilon.56	Liom_evm.model.scaffold55762.1
OG0009424	Dcor_evm.model.hic_scaffold_9_pilon.959	Liom_evm.model.scaffold61052.1
OG0009428	Dcor_evm.model.hic_scaffold_6_pilon.1516	Liom_evm.model.scaffold15643.1, Liom_evm.model.scaffold49962.1
OG0009429	Dcor_evm.model.hic_scaffold_9_pilon.850	Liom_evm.model.scaffold01924.3
OG0009431	Dcor_evm.model.hic_scaffold_1_pilon.476	Liom_evm.model.scaffold11839.1
OG0009432	Dcor_evm.model.hic_scaffold_3_pilon.1267	Liom_evm.model.scaffold32966.1
OG0009433	Dcor_evm.model.hic_scaffold_10_pilon.578	Liom_evm.model.scaffold15131.1
OG0009435	Dcor_evm.model.hic_scaffold_10_pilon.712	Liom_evm.model.scaffold03878.2
OG0009438	Dcor_evm.model.hic_scaffold_6_pilon.422	Liom_evm.model.scaffold13135.1
OG0009439	Dcor_evm.model.hic_scaffold_12_pilon.30, Dcor_evm.model.hic_scaffold_3_pilon.1382	Liom_evm.model.scaffold60230.1
OG0009440	Dcor_evm.model.hic_scaffold_9_pilon.964	Liom_evm.model.scaffold10030.2
OG0009441	Dcor_evm.model.hic_scaffold_3_pilon.675	Liom_evm.model.scaffold30655.1
OG0009442	Dcor_evm.model.hic_scaffold_3_pilon.440	Liom_evm.model.scaffold01959.1
OG0009443	Dcor_evm.model.hic_scaffold_6_pilon.246	Liom_evm.model.scaffold54793.1
OG0009444	Dcor_evm.model.hic_scaffold_10_pilon.410	Liom_evm.model.scaffold57531.3
OG0009446	Dcor_evm.model.hic_scaffold_2_pilon.461	Liom_evm.model.scaffold01311.1
OG0009448	Dcor_evm.model.hic_scaffold_7_pilon.632	Liom_evm.model.scaffold25313.6
OG0009449	Dcor_evm.model.hic_scaffold_4_pilon.85, Dcor_evm.model.hic_scaffold_4_pilon.233	Liom_evm.model.scaffold13911.1
OG0009452	Dcor_evm.model.hic_scaffold_3_pilon.443	Liom_evm.model.scaffold30655.3
OG0009453	Dcor_evm.model.hic_scaffold_3_pilon.1322	Liom_evm.model.scaffold52801.3
OG0009456	Dcor_evm.model.hic_scaffold_7_pilon.1587	Liom_evm.model.scaffold49578.1
OG0009457	Dcor_evm.model.hic_scaffold_6_pilon.266	Liom_evm.model.scaffold05786.2
OG0009459	Dcor_evm.model.hic_scaffold_6_pilon.1038	Liom_evm.model.scaffold12670.1
OG0009460	Dcor_evm.model.hic_scaffold_5_pilon.90	Liom_evm.model.scaffold14615.4
OG0009462	Dcor_evm.model.hic_scaffold_5_pilon.215	Liom_evm.model.scaffold07457.2
OG0009463	Dcor_evm.model.hic_scaffold_7_pilon.926	Liom_evm.model.scaffold09876.1
OG0009465	Dcor_evm.model.hic_scaffold_6_pilon.127	Liom_evm.model.scaffold13289.1
OG0009474	Dcor_evm.model.hic_scaffold_4_pilon.1114, Dcor_evm.model.hic_scaffold_5_pilon.1465, Dcor_evm.model.hic_scaffold_4_pilon.1115, Dcor_evm.model.hic_scaffold_5_pilon.1464	Liom_evm.model.scaffold40656.1
OG0009492	Dcor_evm.model.hic_scaffold_47_pilon.14	Liom_evm.model.scaffold19923.2
OG0009494	Dcor_evm.model.hic_scaffold_10_pilon.150	Liom_evm.model.scaffold21988.1
OG0009495	Dcor_evm.model.hic_scaffold_25_pilon.2	Liom_evm.model.scaffold23005.3
OG0009497	Dcor_evm.model.hic_scaffold_4_pilon.920	Liom_evm.model.scaffold01740.3
OG0009498	Dcor_evm.model.hic_scaffold_5_pilon.269	Liom_evm.model.scaffold33330.1
OG0009500	Dcor_evm.model.hic_scaffold_3_pilon.944	Liom_evm.model.scaffold45840.2
OG0009501	Dcor_evm.model.hic_scaffold_16_pilon.214, Dcor_evm.model.hic_scaffold_6_pilon.470	Liom_evm.model.scaffold19344.4
OG0009503	Dcor_evm.model.hic_scaffold_5_pilon.718	Liom_evm.model.scaffold38831.2
OG0009504	Dcor_evm.model.hic_scaffold_3_pilon.631	Liom_evm.model.scaffold07158.1
OG0009506	Dcor_evm.model.hic_scaffold_10_pilon.1197	Liom_evm.model.scaffold28521.3
OG0009508	Dcor_evm.model.hic_scaffold_9_pilon.50	Liom_evm.model.scaffold06063.1
OG0009512	Dcor_evm.model.hic_scaffold_1_pilon.168	Liom_evm.model.scaffold48234.1
OG0009514	Dcor_evm.model.hic_scaffold_3_pilon.720	Liom_evm.model.scaffold21100.1
OG0009515	Dcor_evm.model.hic_scaffold_5_pilon.205	Liom_evm.model.scaffold40693.1
OG0009516	Dcor_evm.model.hic_scaffold_4_pilon.1068	Liom_evm.model.scaffold36629.2
OG0009517	Dcor_evm.model.hic_scaffold_7_pilon.560, Dcor_evm.model.hic_scaffold_15_pilon.78, Dcor_evm.model.hic_scaffold_7_pilon.673, Dcor_evm.model.hic_scaffold_15_pilon.76, Dcor_evm.model.hic_scaffold_7_pilon.675, Dcor_evm.model.hic_scaffold_7_pilon.775	Liom_evm.model.scaffold50592.2
OG0009518	Dcor_evm.model.hic_scaffold_2_pilon.323	Liom_evm.model.scaffold22026.1
OG0009521	Dcor_evm.model.hic_scaffold_8_pilon.218	Liom_evm.model.scaffold45037.1
OG0009522	Dcor_evm.model.hic_scaffold_9_pilon.155	Liom_evm.model.scaffold24910.2
OG0009523	Dcor_evm.model.hic_scaffold_5_pilon.761	Liom_evm.model.scaffold25059.10
OG0009524	Dcor_evm.model.hic_scaffold_16_pilon.172, Dcor_evm.model.hic_scaffold_6_pilon.513	Liom_evm.model.scaffold40915.2
OG0009526	Dcor_evm.model.hic_scaffold_3_pilon.614	Liom_evm.model.scaffold54247.2
OG0009527	Dcor_evm.model.hic_scaffold_3_pilon.1329	Liom_evm.model.scaffold25409.3
