Orthogroup	Dalotia_update.aa	Holobus.aa
OG0007930	Dcor_evm.model.hic_scaffold_4_pilon.417	Hol_evm.model.scaffold05193.5
OG0007932	Dcor_evm.model.hic_scaffold_4_pilon.1237	Hol_evm.model.scaffold11870.1
OG0007933	Dcor_evm.model.hic_scaffold_4_pilon.127	Hol_evm.model.scaffold01391.8
OG0007934	Dcor_evm.model.hic_scaffold_4_pilon.444	Hol_evm.model.scaffold05180.2
OG0007935	Dcor_evm.model.hic_scaffold_11_pilon.33, Dcor_evm.model.hic_scaffold_4_pilon.838	Hol_evm.model.scaffold15362.1
OG0007936	Dcor_evm.model.hic_scaffold_1_pilon.465	Hol_evm.model.scaffold11715.29
OG0007937	Dcor_evm.model.hic_scaffold_7_pilon.525	Hol_evm.model.scaffold08688.9
OG0007938	Dcor_evm.model.hic_scaffold_6_pilon.377	Hol_evm.model.scaffold03252.1
OG0007939	Dcor_evm.model.hic_scaffold_64_pilon.40	Hol_evm.model.scaffold00157.1
OG0007941	Dcor_evm.model.hic_scaffold_8_pilon.875	Hol_evm.model.scaffold13011.6
OG0007942	Dcor_evm.model.hic_scaffold_9_pilon.1426	Hol_evm.model.scaffold08802.2
OG0007943	Dcor_evm.model.hic_scaffold_1_pilon.1034	Hol_evm.model.scaffold01355.4
OG0007945	Dcor_evm.model.hic_scaffold_7_pilon.834	Hol_evm.model.scaffold04023.2
OG0007947	Dcor_evm.model.hic_scaffold_5_pilon.108	Hol_evm.model.scaffold03352.1
OG0007948	Dcor_evm.model.hic_scaffold_3_pilon.1208	Hol_evm.model.scaffold16667.10
OG0007951	Dcor_evm.model.hic_scaffold_3_pilon.1023	Hol_evm.model.scaffold08904.1
OG0007952	Dcor_evm.model.hic_scaffold_16_pilon.36, Dcor_evm.model.hic_scaffold_6_pilon.793	Hol_evm.model.scaffold06175.11
OG0007953	Dcor_evm.model.hic_scaffold_10_pilon.111	Hol_evm.model.scaffold04452.2
OG0007955	Dcor_evm.model.hic_scaffold_6_pilon.1408	Hol_evm.model.scaffold04279.3
OG0007956	Dcor_evm.model.hic_scaffold_4_pilon.190, Dcor_evm.model.hic_scaffold_4_pilon.133	Hol_evm.model.scaffold11878.1
OG0007957	Dcor_evm.model.hic_scaffold_4_pilon.1147	Hol_evm.model.scaffold12825.3
OG0007958	Dcor_evm.model.hic_scaffold_6_pilon.74	Hol_evm.model.scaffold17651.4
OG0007959	Dcor_evm.model.hic_scaffold_3_pilon.1451	Hol_evm.model.scaffold03521.6
OG0007961	Dcor_evm.model.hic_scaffold_6_pilon.1092	Hol_evm.model.scaffold10346.4
OG0007963	Dcor_evm.model.hic_scaffold_5_pilon.479	Hol_evm.model.scaffold07614.7
OG0007965	Dcor_evm.model.hic_scaffold_3_pilon.1311	Hol_evm.model.scaffold08933.7
OG0007966	Dcor_evm.model.hic_scaffold_3_pilon.1405	Hol_evm.model.scaffold11546.4
OG0007967	Dcor_evm.model.hic_scaffold_4_pilon.37, Dcor_evm.model.hic_scaffold_4_pilon.279	Hol_evm.model.scaffold09167.9
OG0007968	Dcor_evm.model.hic_scaffold_10_pilon.563	Hol_evm.model.scaffold14839.4
OG0007969	Dcor_evm.model.hic_scaffold_7_pilon.131	Hol_evm.model.scaffold17702.2
OG0007970	Dcor_evm.model.hic_scaffold_9_pilon.103	Hol_evm.model.scaffold04868.1
OG0007971	Dcor_evm.model.hic_scaffold_4_pilon.476	Hol_evm.model.scaffold11883.1
OG0007972	Dcor_evm.model.hic_scaffold_10_pilon.170	Hol_evm.model.scaffold11615.1
OG0007973	Dcor_evm.model.hic_scaffold_5_pilon.446	Hol_evm.model.scaffold17115.6
OG0007974	Dcor_evm.model.hic_scaffold_6_pilon.548	Hol_evm.model.scaffold18606.5
OG0007975	Dcor_evm.model.hic_scaffold_6_pilon.1719	Hol_evm.model.scaffold10590.10
OG0007976	Dcor_evm.model.hic_scaffold_7_pilon.1603	Hol_evm.model.scaffold18184.1
OG0007977	Dcor_evm.model.hic_scaffold_4_pilon.1183	Hol_evm.model.scaffold00344.2
OG0007978	Dcor_evm.model.hic_scaffold_8_pilon.566	Hol_evm.model.scaffold18942.8
OG0007979	Dcor_evm.model.hic_scaffold_10_pilon.1132	Hol_evm.model.scaffold12278.1
OG0007980	Dcor_evm.model.hic_scaffold_6_pilon.1617	Hol_evm.model.scaffold12970.1
OG0007981	Dcor_evm.model.hic_scaffold_9_pilon.1069	Hol_evm.model.scaffold08062.4
OG0007982	Dcor_evm.model.hic_scaffold_2_pilon.383	Hol_evm.model.scaffold09676.3
OG0007983	Dcor_evm.model.hic_scaffold_5_pilon.448	Hol_evm.model.scaffold17115.7
OG0007984	Dcor_evm.model.hic_scaffold_3_pilon.1436	Hol_evm.model.scaffold13959.4
OG0007985	Dcor_evm.model.hic_scaffold_9_pilon.1302	Hol_evm.model.scaffold00137.17
OG0007986	Dcor_evm.model.hic_scaffold_13_pilon.117, Dcor_evm.model.hic_scaffold_9_pilon.551	Hol_evm.model.scaffold04813.4
OG0007987	Dcor_evm.model.hic_scaffold_9_pilon.345	Hol_evm.model.scaffold11960.2
OG0007988	Dcor_evm.model.hic_scaffold_9_pilon.1585	Hol_evm.model.scaffold10723.1
OG0007989	Dcor_evm.model.hic_scaffold_10_pilon.1341	Hol_evm.model.scaffold07724.4
OG0007991	Dcor_evm.model.hic_scaffold_8_pilon.774	Hol_evm.model.scaffold02922.5
OG0007992	Dcor_evm.model.hic_scaffold_3_pilon.1120	Hol_evm.model.scaffold16243.5
OG0007993	Dcor_evm.model.hic_scaffold_3_pilon.514	Hol_evm.model.scaffold05473.6
OG0007994	Dcor_evm.model.hic_scaffold_10_pilon.465	Hol_evm.model.scaffold11550.2
OG0007995	Dcor_evm.model.hic_scaffold_6_pilon.205	Hol_evm.model.scaffold03948.14
OG0007996	Dcor_evm.model.hic_scaffold_7_pilon.359	Hol_evm.model.scaffold10686.1
OG0007997	Dcor_evm.model.hic_scaffold_3_pilon.1464	Hol_evm.model.scaffold00929.1
OG0007999	Dcor_evm.model.hic_scaffold_1_pilon.876	Hol_evm.model.scaffold16660.20
OG0008000	Dcor_evm.model.hic_scaffold_1_pilon.392	Hol_evm.model.scaffold08640.2
OG0008001	Dcor_evm.model.hic_scaffold_10_pilon.364	Hol_evm.model.scaffold04458.4
OG0008002	Dcor_evm.model.hic_scaffold_7_pilon.1339	Hol_evm.model.scaffold07062.1
OG0008003	Dcor_evm.model.hic_scaffold_7_pilon.1397	Hol_evm.model.scaffold09017.12
OG0008004	Dcor_evm.model.hic_scaffold_8_pilon.122	Hol_evm.model.scaffold16554.5
OG0008005	Dcor_evm.model.hic_scaffold_9_pilon.538, Dcor_evm.model.hic_scaffold_13_pilon.133, Dcor_evm.model.hic_scaffold_13_pilon.132	Hol_evm.model.scaffold06521.1
OG0008006	Dcor_evm.model.hic_scaffold_7_pilon.914	Hol_evm.model.scaffold02136.3
OG0008007	Dcor_evm.model.hic_scaffold_6_pilon.1427	Hol_evm.model.scaffold09736.7
OG0008008	Dcor_evm.model.hic_scaffold_1_pilon.327	Hol_evm.model.scaffold04034.7
OG0008009	Dcor_evm.model.hic_scaffold_7_pilon.1297	Hol_evm.model.scaffold16862.1
OG0008010	Dcor_evm.model.hic_scaffold_7_pilon.1390	Hol_evm.model.scaffold02763.3
OG0008011	Dcor_evm.model.hic_scaffold_7_pilon.744	Hol_evm.model.scaffold08238.5
OG0008012	Dcor_evm.model.hic_scaffold_6_pilon.593	Hol_evm.model.scaffold11155.7
OG0008013	Dcor_evm.model.hic_scaffold_6_pilon.1452	Hol_evm.model.scaffold11955.6
OG0008014	Dcor_evm.model.hic_scaffold_6_pilon.592	Hol_evm.model.scaffold11155.6
OG0008015	Dcor_evm.model.hic_scaffold_5_pilon.168	Hol_evm.model.scaffold13783.4
OG0008016	Dcor_evm.model.hic_scaffold_10_pilon.37	Hol_evm.model.scaffold08988.1, Hol_evm.model.scaffold08988.2
OG0008017	Dcor_evm.model.hic_scaffold_41_pilon.3	Hol_evm.model.scaffold11649.3
OG0008018	Dcor_evm.model.hic_scaffold_3_pilon.403	Hol_evm.model.scaffold17404.3
OG0008019	Dcor_evm.model.hic_scaffold_8_pilon.49	Hol_evm.model.scaffold01733.12
OG0008020	Dcor_evm.model.hic_scaffold_8_pilon.355	Hol_evm.model.scaffold12581.6
OG0008021	Dcor_evm.model.hic_scaffold_10_pilon.66	Hol_evm.model.scaffold16116.2
OG0008022	Dcor_evm.model.hic_scaffold_8_pilon.527	Hol_evm.model.scaffold12367.7
OG0008024	Dcor_evm.model.hic_scaffold_5_pilon.294	Hol_evm.model.scaffold05665.6
OG0008025	Dcor_evm.model.hic_scaffold_5_pilon.251	Hol_evm.model.scaffold04031.6
OG0008026	Dcor_evm.model.hic_scaffold_5_pilon.621	Hol_evm.model.scaffold11622.9
OG0008027	Dcor_evm.model.hic_scaffold_6_pilon.1003	Hol_evm.model.scaffold05688.4
OG0008028	Dcor_evm.model.hic_scaffold_9_pilon.1461	Hol_evm.model.scaffold14021.2
OG0008029	Dcor_evm.model.hic_scaffold_9_pilon.773	Hol_evm.model.scaffold06248.2
OG0008030	Dcor_evm.model.hic_scaffold_16_pilon.171, Dcor_evm.model.hic_scaffold_6_pilon.514	Hol_evm.model.scaffold10590.4
OG0008031	Dcor_evm.model.hic_scaffold_6_pilon.1668	Hol_evm.model.scaffold04225.6
OG0008032	Dcor_evm.model.hic_scaffold_6_pilon.424	Hol_evm.model.scaffold07132.10
OG0008033	Dcor_evm.model.hic_scaffold_4_pilon.913	Hol_evm.model.scaffold04414.1
OG0008034	Dcor_evm.model.hic_scaffold_10_pilon.1358	Hol_evm.model.scaffold08753.6
OG0008035	Dcor_evm.model.hic_scaffold_7_pilon.993	Hol_evm.model.scaffold15791.2
OG0008036	Dcor_evm.model.hic_scaffold_1_pilon.293	Hol_evm.model.scaffold14336.1
OG0008037	Dcor_evm.model.hic_scaffold_4_pilon.745	Hol_evm.model.scaffold05828.3
OG0008038	Dcor_evm.model.hic_scaffold_4_pilon.1328, Dcor_evm.model.hic_scaffold_4_pilon.1192	Hol_evm.model.scaffold09612.1
OG0008039	Dcor_evm.model.hic_scaffold_3_pilon.125	Hol_evm.model.scaffold12680.2
OG0008040	Dcor_evm.model.hic_scaffold_2_pilon.551	Hol_evm.model.scaffold09101.7
OG0008041	Dcor_evm.model.hic_scaffold_2_pilon.538	Hol_evm.model.scaffold03987.2
OG0008042	Dcor_evm.model.hic_scaffold_2_pilon.512	Hol_evm.model.scaffold14058.1
OG0008044	Dcor_evm.model.hic_scaffold_8_pilon.232	Hol_evm.model.scaffold14865.3
OG0008045	Dcor_evm.model.hic_scaffold_6_pilon.1514	Hol_evm.model.scaffold09478.4
OG0008046	Dcor_evm.model.hic_scaffold_6_pilon.929	Hol_evm.model.scaffold02953.1
OG0008047	Dcor_evm.model.hic_scaffold_47_pilon.22	Hol_evm.model.scaffold03278.2
OG0008048	Dcor_evm.model.hic_scaffold_5_pilon.519	Hol_evm.model.scaffold12305.6
OG0008049	Dcor_evm.model.hic_scaffold_8_pilon.152	Hol_evm.model.scaffold12581.7
OG0008050	Dcor_evm.model.hic_scaffold_1_pilon.679	Hol_evm.model.scaffold06768.8
OG0008051	Dcor_evm.model.hic_scaffold_8_pilon.437	Hol_evm.model.scaffold17796.21
OG0008052	Dcor_evm.model.hic_scaffold_5_pilon.58	Hol_evm.model.scaffold01509.4
OG0008053	Dcor_evm.model.hic_scaffold_9_pilon.878	Hol_evm.model.scaffold11693.8
OG0008054	Dcor_evm.model.hic_scaffold_6_pilon.935	Hol_evm.model.scaffold00510.5
OG0008055	Dcor_evm.model.hic_scaffold_6_pilon.1187	Hol_evm.model.scaffold10763.3
OG0008056	Dcor_evm.model.hic_scaffold_5_pilon.911	Hol_evm.model.scaffold15215.5
OG0008057	Dcor_evm.model.hic_scaffold_5_pilon.925	Hol_evm.model.scaffold17496.3
OG0008058	Dcor_evm.model.hic_scaffold_9_pilon.32	Hol_evm.model.scaffold17284.2
OG0008059	Dcor_evm.model.hic_scaffold_9_pilon.46	Hol_evm.model.scaffold04011.2
OG0008060	Dcor_evm.model.hic_scaffold_9_pilon.1234	Hol_evm.model.scaffold02701.4
OG0008061	Dcor_evm.model.hic_scaffold_1_pilon.932	Hol_evm.model.scaffold08640.6
OG0008062	Dcor_evm.model.hic_scaffold_3_pilon.940	Hol_evm.model.scaffold16667.13
OG0008063	Dcor_evm.model.hic_scaffold_2_pilon.449	Hol_evm.model.scaffold01112.2
OG0008064	Dcor_evm.model.hic_scaffold_2_pilon.235	Hol_evm.model.scaffold13998.3
OG0008065	Dcor_evm.model.hic_scaffold_2_pilon.236	Hol_evm.model.scaffold13998.4
OG0008067	Dcor_evm.model.hic_scaffold_2_pilon.201	Hol_evm.model.scaffold02676.2
OG0008068	Dcor_evm.model.hic_scaffold_9_pilon.1774	Hol_evm.model.scaffold12153.13
OG0008069	Dcor_evm.model.hic_scaffold_9_pilon.714	Hol_evm.model.scaffold00915.30
OG0008071	Dcor_evm.model.hic_scaffold_8_pilon.188	Hol_evm.model.scaffold03834.6
OG0008074	Dcor_evm.model.hic_scaffold_3_pilon.1314	Hol_evm.model.scaffold06934.8
OG0008075	Dcor_evm.model.hic_scaffold_8_pilon.830	Hol_evm.model.scaffold14541.4
OG0008076	Dcor_evm.model.hic_scaffold_7_pilon.559	Hol_evm.model.scaffold15791.1
OG0008077	Dcor_evm.model.hic_scaffold_6_pilon.1265	Hol_evm.model.scaffold05219.4
OG0008078	Dcor_evm.model.hic_scaffold_7_pilon.80	Hol_evm.model.scaffold11012.1
OG0008079	Dcor_evm.model.hic_scaffold_8_pilon.729	Hol_evm.model.scaffold18035.3
OG0008080	Dcor_evm.model.hic_scaffold_3_pilon.152	Hol_evm.model.scaffold17946.3
OG0008081	Dcor_evm.model.hic_scaffold_6_pilon.1278	Hol_evm.model.scaffold15836.12
OG0008083	Dcor_evm.model.hic_scaffold_6_pilon.759, Dcor_evm.model.hic_scaffold_6_pilon.760	Hol_evm.model.scaffold04304.4
OG0008084	Dcor_evm.model.hic_scaffold_7_pilon.642	Hol_evm.model.scaffold05851.1
OG0008085	Dcor_evm.model.hic_scaffold_3_pilon.1213	Hol_evm.model.scaffold01936.7
OG0008086	Dcor_evm.model.hic_scaffold_9_pilon.1312	Hol_evm.model.scaffold03617.4
OG0008087	Dcor_evm.model.hic_scaffold_8_pilon.905	Hol_evm.model.scaffold11223.10
OG0008089	Dcor_evm.model.hic_scaffold_10_pilon.1407	Hol_evm.model.scaffold13459.5
OG0008090	Dcor_evm.model.hic_scaffold_13_pilon.57, Dcor_evm.model.hic_scaffold_9_pilon.606	Hol_evm.model.scaffold11581.2
OG0008091	Dcor_evm.model.hic_scaffold_5_pilon.546	Hol_evm.model.scaffold16913.7
OG0008092	Dcor_evm.model.hic_scaffold_5_pilon.1492	Hol_evm.model.scaffold17437.4
OG0008093	Dcor_evm.model.hic_scaffold_4_pilon.440	Hol_evm.model.scaffold07029.10
OG0008094	Dcor_evm.model.hic_scaffold_9_pilon.1054	Hol_evm.model.scaffold00436.2
OG0008095	Dcor_evm.model.hic_scaffold_10_pilon.1014	Hol_evm.model.scaffold06621.16
OG0008096	Dcor_evm.model.hic_scaffold_5_pilon.56	Hol_evm.model.scaffold01509.2
OG0008097	Dcor_evm.model.hic_scaffold_7_pilon.1059	Hol_evm.model.scaffold05670.4
OG0008098	Dcor_evm.model.hic_scaffold_4_pilon.785	Hol_evm.model.scaffold03163.3
OG0008099	Dcor_evm.model.hic_scaffold_10_pilon.239	Hol_evm.model.scaffold01973.5
OG0008100	Dcor_evm.model.hic_scaffold_2_pilon.490	Hol_evm.model.scaffold14285.2
OG0008101	Dcor_evm.model.hic_scaffold_9_pilon.1422	Hol_evm.model.scaffold12981.1
OG0008102	Dcor_evm.model.hic_scaffold_6_pilon.1621	Hol_evm.model.scaffold04611.3
OG0008105	Dcor_evm.model.hic_scaffold_1_pilon.814	Hol_evm.model.scaffold03309.17
OG0008106	Dcor_evm.model.hic_scaffold_1_pilon.882	Hol_evm.model.scaffold06361.5
OG0008107	Dcor_evm.model.hic_scaffold_1_pilon.737	Hol_evm.model.scaffold15114.8
OG0008108	Dcor_evm.model.hic_scaffold_1_pilon.1123	Hol_evm.model.scaffold04192.3
OG0008109	Dcor_evm.model.hic_scaffold_1_pilon.1122	Hol_evm.model.scaffold04192.2
OG0008110	Dcor_evm.model.hic_scaffold_8_pilon.552	Hol_evm.model.scaffold00034.13
OG0008111	Dcor_evm.model.hic_scaffold_9_pilon.942	Hol_evm.model.scaffold02022.3
OG0008112	Dcor_evm.model.hic_scaffold_6_pilon.1729	Hol_evm.model.scaffold03476.6
OG0008113	Dcor_evm.model.hic_scaffold_4_pilon.562	Hol_evm.model.scaffold17376.2
OG0008114	Dcor_evm.model.hic_scaffold_3_pilon.223, Dcor_evm.model.hic_scaffold_7_pilon.1013	Hol_evm.model.scaffold17954.7
OG0008115	Dcor_evm.model.hic_scaffold_1_pilon.539	Hol_evm.model.scaffold03108.5
OG0008116	Dcor_evm.model.hic_scaffold_5_pilon.1119	Hol_evm.model.scaffold05665.4
OG0008117	Dcor_evm.model.hic_scaffold_1_pilon.174	Hol_evm.model.scaffold13475.2
OG0008119	Dcor_evm.model.hic_scaffold_6_pilon.1034	Hol_evm.model.scaffold11706.1
OG0008120	Dcor_evm.model.hic_scaffold_6_pilon.315	Hol_evm.model.scaffold06808.2
OG0008121	Dcor_evm.model.hic_scaffold_6_pilon.1538	Hol_evm.model.scaffold04958.1
OG0008122	Dcor_evm.model.hic_scaffold_3_pilon.1425	Hol_evm.model.scaffold08862.2
OG0008123	Dcor_evm.model.hic_scaffold_9_pilon.807	Hol_evm.model.scaffold07422.7
OG0008124	Dcor_evm.model.hic_scaffold_4_pilon.1039	Hol_evm.model.scaffold13146.6
OG0008125	Dcor_evm.model.hic_scaffold_4_pilon.1036	Hol_evm.model.scaffold14329.4
OG0008126	Dcor_evm.model.hic_scaffold_5_pilon.863	Hol_evm.model.scaffold12003.2
OG0008127	Dcor_evm.model.hic_scaffold_7_pilon.1563	Hol_evm.model.scaffold09620.7
OG0008128	Dcor_evm.model.hic_scaffold_6_pilon.220	Hol_evm.model.scaffold00524.2
OG0008129	Dcor_evm.model.hic_scaffold_6_pilon.216	Hol_evm.model.scaffold07206.5
OG0008130	Dcor_evm.model.hic_scaffold_10_pilon.370	Hol_evm.model.scaffold17888.1
OG0008131	Dcor_evm.model.hic_scaffold_4_pilon.576	Hol_evm.model.scaffold17497.4
OG0008132	Dcor_evm.model.hic_scaffold_10_pilon.319	Hol_evm.model.scaffold15702.2
OG0008133	Dcor_evm.model.hic_scaffold_5_pilon.1142	Hol_evm.model.scaffold04688.20, Hol_evm.model.scaffold04688.19
OG0008134	Dcor_evm.model.hic_scaffold_9_pilon.797	Hol_evm.model.scaffold14114.5
OG0008135	Dcor_evm.model.hic_scaffold_5_pilon.94	Hol_evm.model.scaffold08220.3
OG0008136	Dcor_evm.model.hic_scaffold_5_pilon.765	Hol_evm.model.scaffold06172.1
OG0008137	Dcor_evm.model.hic_scaffold_1_pilon.529	Hol_evm.model.scaffold12239.8
OG0008138	Dcor_evm.model.hic_scaffold_6_pilon.434	Hol_evm.model.scaffold04224.4
OG0008139	Dcor_evm.model.hic_scaffold_8_pilon.492	Hol_evm.model.scaffold03834.4
OG0008140	Dcor_evm.model.hic_scaffold_6_pilon.965	Hol_evm.model.scaffold15735.1
OG0008141	Dcor_evm.model.hic_scaffold_6_pilon.1565	Hol_evm.model.scaffold03948.3
OG0008142	Dcor_evm.model.hic_scaffold_3_pilon.699	Hol_evm.model.scaffold03568.1
OG0008143	Dcor_evm.model.hic_scaffold_1_pilon.732	Hol_evm.model.scaffold15114.10
OG0008144	Dcor_evm.model.hic_scaffold_7_pilon.1075	Hol_evm.model.scaffold02141.4
OG0008145	Dcor_evm.model.hic_scaffold_7_pilon.924	Hol_evm.model.scaffold09304.11
OG0008146	Dcor_evm.model.hic_scaffold_6_pilon.971	Hol_evm.model.scaffold07062.3
OG0008147	Dcor_evm.model.hic_scaffold_1_pilon.282	Hol_evm.model.scaffold18777.4
OG0008148	Dcor_evm.model.hic_scaffold_1_pilon.711	Hol_evm.model.scaffold08121.2
OG0008149	Dcor_evm.model.hic_scaffold_7_pilon.5, Dcor_evm.model.scaffold875_size2250.1	Hol_evm.model.scaffold02789.2, Hol_evm.model.scaffold02789.3
OG0008150	Dcor_evm.model.hic_scaffold_4_pilon.177, Dcor_evm.model.hic_scaffold_4_pilon.145	Hol_evm.model.scaffold13709.7
OG0008151	Dcor_evm.model.hic_scaffold_7_pilon.1617	Hol_evm.model.scaffold02463.10
OG0008152	Dcor_evm.model.hic_scaffold_7_pilon.740	Hol_evm.model.scaffold16702.9
OG0008153	Dcor_evm.model.hic_scaffold_3_pilon.46	Hol_evm.model.scaffold03693.5
OG0008156	Dcor_evm.model.hic_scaffold_5_pilon.421	Hol_evm.model.scaffold00364.2
OG0008157	Dcor_evm.model.hic_scaffold_10_pilon.1220	Hol_evm.model.scaffold00707.5
OG0008158	Dcor_evm.model.contig_150_pilon.1, Dcor_evm.model.hic_scaffold_60_pilon.4	Hol_evm.model.scaffold09128.1
OG0008159	Dcor_evm.model.hic_scaffold_8_pilon.689	Hol_evm.model.scaffold00962.2
OG0008160	Dcor_evm.model.hic_scaffold_1_pilon.610	Hol_evm.model.scaffold17945.7
OG0008161	Dcor_evm.model.hic_scaffold_10_pilon.430	Hol_evm.model.scaffold15497.3
OG0008162	Dcor_evm.model.hic_scaffold_9_pilon.1834	Hol_evm.model.scaffold02539.7
OG0008163	Dcor_evm.model.hic_scaffold_4_pilon.673	Hol_evm.model.scaffold02416.5
OG0008164	Dcor_evm.model.hic_scaffold_6_pilon.1722	Hol_evm.model.scaffold03476.4
OG0008165	Dcor_evm.model.hic_scaffold_3_pilon.963	Hol_evm.model.scaffold08241.7
OG0008166	Dcor_evm.model.hic_scaffold_10_pilon.1356	Hol_evm.model.scaffold08753.5
OG0008168	Dcor_evm.model.hic_scaffold_5_pilon.874	Hol_evm.model.scaffold16584.7
OG0008169	Dcor_evm.model.hic_scaffold_6_pilon.194	Hol_evm.model.scaffold11351.4
OG0008172	Dcor_evm.model.hic_scaffold_10_pilon.285	Hol_evm.model.scaffold18675.1
OG0008173	Dcor_evm.model.hic_scaffold_1_pilon.490	Hol_evm.model.scaffold15322.6
OG0008174	Dcor_evm.model.hic_scaffold_6_pilon.1026	Hol_evm.model.scaffold16026.15
OG0008175	Dcor_evm.model.hic_scaffold_6_pilon.157	Hol_evm.model.scaffold02789.8
OG0008176	Dcor_evm.model.hic_scaffold_6_pilon.175	Hol_evm.model.scaffold18322.3
OG0008177	Dcor_evm.model.hic_scaffold_10_pilon.425	Hol_evm.model.scaffold05565.2
OG0008178	Dcor_evm.model.hic_scaffold_10_pilon.769	Hol_evm.model.scaffold12295.2
OG0008179	Dcor_evm.model.hic_scaffold_7_pilon.621	Hol_evm.model.scaffold00907.2
OG0008180	Dcor_evm.model.hic_scaffold_6_pilon.10	Hol_evm.model.scaffold02789.12
OG0008181	Dcor_evm.model.hic_scaffold_6_pilon.329	Hol_evm.model.scaffold15193.4
OG0008182	Dcor_evm.model.hic_scaffold_1_pilon.1067	Hol_evm.model.scaffold12596.2
OG0008183	Dcor_evm.model.hic_scaffold_7_pilon.952	Hol_evm.model.scaffold12040.1
OG0008185	Dcor_evm.model.hic_scaffold_5_pilon.703	Hol_evm.model.scaffold02255.3
OG0008186	Dcor_evm.model.hic_scaffold_1_pilon.810	Hol_evm.model.scaffold03309.7
OG0008187	Dcor_evm.model.hic_scaffold_16_pilon.97, Dcor_evm.model.hic_scaffold_6_pilon.731	Hol_evm.model.scaffold14975.2
OG0008188	Dcor_evm.model.hic_scaffold_41_pilon.13	Hol_evm.model.scaffold18741.3
OG0008189	Dcor_evm.model.hic_scaffold_7_pilon.1501	Hol_evm.model.scaffold01209.5
OG0008190	Dcor_evm.model.hic_scaffold_9_pilon.1695	Hol_evm.model.scaffold17770.1
OG0008191	Dcor_evm.model.hic_scaffold_3_pilon.304	Hol_evm.model.scaffold07807.1
OG0008192	Dcor_evm.model.hic_scaffold_5_pilon.684	Hol_evm.model.scaffold02391.6
OG0008193	Dcor_evm.model.hic_scaffold_6_pilon.343	Hol_evm.model.scaffold11188.6
OG0008194	Dcor_evm.model.hic_scaffold_6_pilon.345	Hol_evm.model.scaffold11188.4
OG0008195	Dcor_evm.model.hic_scaffold_9_pilon.1031	Hol_evm.model.scaffold12223.3
OG0008197	Dcor_evm.model.hic_scaffold_6_pilon.1123	Hol_evm.model.scaffold01050.5
OG0008198	Dcor_evm.model.hic_scaffold_2_pilon.613	Hol_evm.model.scaffold08269.3
OG0008199	Dcor_evm.model.hic_scaffold_3_pilon.1151	Hol_evm.model.scaffold02013.9
OG0008200	Dcor_evm.model.hic_scaffold_1_pilon.380	Hol_evm.model.scaffold08640.3
OG0008201	Dcor_evm.model.hic_scaffold_1_pilon.1030	Hol_evm.model.scaffold01237.3
OG0008202	Dcor_evm.model.hic_scaffold_7_pilon.1533	Hol_evm.model.scaffold12348.11
OG0008204	Dcor_evm.model.hic_scaffold_7_pilon.376	Hol_evm.model.scaffold00875.1
OG0008205	Dcor_evm.model.hic_scaffold_7_pilon.30	Hol_evm.model.scaffold13006.6
OG0008206	Dcor_evm.model.hic_scaffold_5_pilon.974	Hol_evm.model.scaffold03416.1
OG0008207	Dcor_evm.model.hic_scaffold_4_pilon.134, Dcor_evm.model.hic_scaffold_4_pilon.189	Hol_evm.model.scaffold09321.1
OG0008208	Dcor_evm.model.hic_scaffold_5_pilon.1016	Hol_evm.model.scaffold10444.1
OG0008210	Dcor_evm.model.hic_scaffold_9_pilon.1768	Hol_evm.model.scaffold14680.1
OG0008211	Dcor_evm.model.hic_scaffold_5_pilon.603	Hol_evm.model.scaffold15015.3
OG0008212	Dcor_evm.model.hic_scaffold_10_pilon.423	Hol_evm.model.scaffold03560.7
OG0008213	Dcor_evm.model.hic_scaffold_7_pilon.1593	Hol_evm.model.scaffold04598.2
OG0008214	Dcor_evm.model.hic_scaffold_41_pilon.17	Hol_evm.model.scaffold18741.7
OG0008215	Dcor_evm.model.hic_scaffold_3_pilon.587	Hol_evm.model.scaffold13132.11
OG0008216	Dcor_evm.model.hic_scaffold_3_pilon.596	Hol_evm.model.scaffold17779.2
OG0008218	Dcor_evm.model.hic_scaffold_7_pilon.423	Hol_evm.model.scaffold10862.5
OG0008219	Dcor_evm.model.hic_scaffold_7_pilon.888	Hol_evm.model.scaffold07938.3
OG0008220	Dcor_evm.model.hic_scaffold_7_pilon.890	Hol_evm.model.scaffold11381.2
OG0008221	Dcor_evm.model.hic_scaffold_10_pilon.1074	Hol_evm.model.scaffold15783.1
OG0008222	Dcor_evm.model.hic_scaffold_7_pilon.1258	Hol_evm.model.scaffold14640.3
OG0008223	Dcor_evm.model.hic_scaffold_7_pilon.979	Hol_evm.model.scaffold14660.1
OG0008224	Dcor_evm.model.hic_scaffold_8_pilon.21	Hol_evm.model.scaffold05717.19
OG0008225	Dcor_evm.model.hic_scaffold_10_pilon.1422	Hol_evm.model.scaffold15036.6
OG0008227	Dcor_evm.model.hic_scaffold_5_pilon.795	Hol_evm.model.scaffold08625.3
OG0008228	Dcor_evm.model.hic_scaffold_10_pilon.1382	Hol_evm.model.scaffold04840.3
OG0008229	Dcor_evm.model.hic_scaffold_3_pilon.760	Hol_evm.model.scaffold12345.8
OG0008230	Dcor_evm.model.hic_scaffold_9_pilon.197	Hol_evm.model.scaffold15650.1
OG0008231	Dcor_evm.model.hic_scaffold_9_pilon.851	Hol_evm.model.scaffold01978.4
